regime,alternative,replication,seed,sample_sha256,fold_sha256
nonlinear,null,178,620661083,af5aff29d26b613caeab11b5f1d17fb75e3ed5c202270ddd3aac9912a7a76cac,0ac93ab4ada6d88705f15b5db4ba865cce70936ae84bb3e16189142c603a5b11
nonlinear,null,179,620661084,cd2119d57f9c34cf4b03e35e2e1cf6ceb788dfc0b884a21b13a73fe4b32604ca,3e99f85b6f42c86cd8e116ae9e391883fa0339aec4646480fc0a6d126427460a
nonlinear,null,180,620661085,5cf8c1d0265152b11c23686c19790688f13ec2e8bcc473d7a04dfa10d6a61c6b,0ba3e5be16d4f8df62f7a0974f8bf8c6d690c478b2ee7db76247f55d7cfdc905
nonlinear,null,181,620661086,6cb4af4c0037e5063e662958bd59f36426dbaeac0c199f6be6d377fd4ea96c07,daea973ae72b7c1af4e40f14ebd7d40a5de5abfa4dca6257b78e0437433e71f2
nonlinear,null,182,620661087,38ae250de20efcf9339d38ff1b44dad9cc5c901b8539250d6ab2ecc2c7dd07ee,067cf825b3f27fb4789f4251ce16f14a7451ba0877431dc4e7eeb33e9b668d02
nonlinear,null,183,620661088,87f13088b0f86d8423945e29dcdada736f8bf80384f428c4bdc0ea70966f3eb5,5804de89b70231e588ea4632accf618369355f54abaea8d1f73cda371e5c200e
nonlinear,null,184,620661089,a555b49650fd2f0d0f44cd8ba50a296467d01e0694ab854cb8de6ed541608e45,3061a8b883b05082d238df1a0b7d2b09a3e0b0bb00e3a5e0e6266ddea47c1c99
nonlinear,null,185,620661090,a34a5251ea12d757f6005455909c90a4e32c55f33104c06eff87f66508186820,67af08571b2590fdea9c881bbf6cd72be49ef4bcdfd52dfe30b164425a7fc6d7
nonlinear,null,186,620661091,7e6d7f4a8099df3ff4478c35d89bc4fd8c6f53d2c1000fb4f54eaa99f378a702,3afd886e48c19f9de43bd62730a98c1811bf1e13ea435a5b0d416d7e3c3b8797
nonlinear,null,187,620661092,5d7ab71e58fbeba68979239fb0e1e450fda9f22944810107478608ed00352812,db2407d80fc8721ca9bbb9110a4f94803879d03bcb35746d29601e21961e28db
nonlinear,null,188,620661093,0a11ca0d6abe541ab85f55f092c9b6136cfcd77fad8a11ee4d75a767d0441ab3,35e919b30d4b0b8ecc7ce051874d76fe0c766d0889b3471e233fcb6cd7429d6f
nonlinear,null,189,620661094,61437c5bf10b5e6378571d337eb73678eba736166f5c66cf31ec87be31ed446a,25b6941ccea7ff38958cd3554c788a05b5cfc34f3545ff10bfe46e8eb226e002
nonlinear,null,190,620661095,2036cd7a36f79e686415958a7fd51e394070ab7830f492980c44c0fac9633ebd,00c0b4aaeae7cd8ed86fa008b1bcf44fbf9584336a582909e7ad428e33b39a02
nonlinear,null,191,620661096,4a77a6ef4614b847eb2fcda8d8c1eb75ce46f8d7414d38fad389dca8c63bd0cd,a6348856cae85dd3c1017c57d3dc1cb1ac5d325cd1634319d5e3b11d93458930
nonlinear,null,192,620661097,71cb9f0127dd16265b9b420933ce387319734dad14aa2931baf2b11a6cee6974,76f9742f39d3e6ccde58acd165f196650ef10d78edf2e3198ae12b5dbce115ba
nonlinear,null,193,620661098,f5317262ed1bfffd2ebaae54911a7a03f2adf6221446cee923080179911ce24e,e1b890bad7c72d769319df6486892bef3eb6db431be4f339e50aa9334fe84c90
nonlinear,null,194,620661099,18493f410499420d2165231bd0e9ebb0bcdd4076ecf739e7c93d564beade6fcb,f64952d0415d6f298e2bc3df5cf42500dcd08527bd89da28b1e885c448e06fc8
nonlinear,null,195,620661100,47b8a7f47613f39cd8bbc0272be6cb53a01ce6568dcd66d687d1cf2b0ffd81ce,4cc42c0ebadfbe0c91b48a366a7ab3dfde53951caf5a3d907e0ba8ee6090fb0e
nonlinear,null,196,620661101,3fa53c60e49f723ee8f63f7742bf740ea4bab12d5b9f974efd207cf473115ee7,7e5286b513637c23cbcb097a25bc0d7ef58ae53bb46616ecce1a7974b0858722
nonlinear,null,197,620661102,65e321b21ca72ca11e1a8345320c5a3af915a967fc54d5341c2d5d25cb94cbba,f60a088801c7360342992c4cbcbcf16a156994a60a7f3f6458735ed002fea59d
nonlinear,null,198,620661103,66cc5b9935eb6471ea8073a6d606b070babee7ede121fd763184ec8a8f824aae,2933f5540cdfdecb7c9c93a191c9f71f4d216a340801c31d2ba6b961db576321
nonlinear,null,199,620661104,a14b94a31a6ab59f01086929a40e04b5a8bcbd7ebdb32bcad5dd6a35ac3c44c9,f40ca4af3a0b9242240053db989ea0d5459e3d884831963d3536e2a6711ef0de
nonlinear,null,200,620661105,c3a8460b1129d7debf064c3c2faac35bfbc1f0fbb31a4ff92b8328aea467ce4c,f5a4ed362f060fa063745cc75acf1354fc1122b92835904b43f0a699dd5a586f
nonlinear,null,201,620661106,e49c466e19b6108e9017c21f08c130f3f9cb5fad29fe43215a50ddd8b6bbd044,84b2d53bab214da4b9553255c6995772cf344674a1d8353c3f0a2790590d7290
nonlinear,null,202,620661107,c8457810baaa0553d87835a99bb1f36cd97c2cd0008cb24ca95833e9be864cdd,d66b7f325578d662340087ec050523b49c78d2ef6e2e83bf74b378a742ee5223
nonlinear,null,203,620661108,b63c7330a351e81396c49e4a134616b900534896c4c711c618c0245f615dd8a6,a6368d43db014b435995d102b1e40564364981322986bb29a2eebcb7d56df8bc
nonlinear,null,204,620661109,e7f451b47f47e49637cae8fbff70f849656e20a711a99e6b3cf8a09c536c0435,cc1094a1bbcd948917b223d75bfb45d32c105bc0ff391dc70ed9a2dc6d2c8d35
nonlinear,null,205,620661110,59b5499475b152035155e44a8d4805687614eb167f8a23b48850c0f1eb0e3cec,b9ed78addf31e01a683fb5ae494ae4f82e9c4fe409033d54eb91d9d77d807178
nonlinear,null,206,620661111,991dbfc1ca00e535f62f4cd88d7c50cadfd15418207f70be2bace46810032b8f,545f3798dff67901306e9177c53d3420a5abf7e398c8dc253f6af27e3b3eb32a
nonlinear,null,207,620661112,0abe31a75b441b8eb95b4f3fc739687f0d0ec89c5f556795f9c2c5655c68f728,06e4dcb6277873cdfdf477a61361651656288f8dfb7b77848f63c3b9d407887a
nonlinear,null,208,620661113,cb94ed2284ddf281bdc3da168647394ff60c5b2f85a68857a97fc9a9d54e7adc,f725638cdc8ef1eefb5db7a5e1af765658b1774caf60e717ac0187fe9b915b41
nonlinear,null,209,620661114,be42353900b406f5ed2d85a23a2a8405c44cc82cb3b1cec48f4062368a203911,2f2420bf49aac5356ccb37902f01ed15ff008024ac1e76ec2ae2ba77901d91bf
nonlinear,null,210,620661115,dc1dc0844ca138db596c7e4b5190aeba9e5e6f4a9a30ce460a6fa9bfbb422d08,cb3f189531a1885f29cf396be168392c10e8d37342995b701542d8c6d662baef
nonlinear,null,211,620661116,51b69c3ff6d411d594d163825f7ba11026222a5e65742885942a66bddb5b034e,c702cc1b641f14c148b6d7a4e5fb74d38f7edd2266c1db1f3235b68b19897c0f
nonlinear,null,212,620661117,5fc71ca7c846d069d41f572c11fd612f161f01ff20e504138be32558e8cfe3d8,bbe7a4eef5280a05e87ed1b4adfb09fea9bae6da58354cb1c0f82aae33b9e534
nonlinear,null,213,620661118,4034f02a82554beae0f18a801eb26e226e090e212ec0c9f121a48bb065d05ae5,be8ae7c8d26a1f54428901d2b491bef1bd89a7df489051d33accff9f61269d54
nonlinear,null,214,620661119,affab4239a7e4208df9eceada5621922a557c71502e1d0b515cc38a41e19de09,b8c11c4d281f6a49cd52fbebde876382e6118d0384561cdacfc66485ad4476e8
nonlinear,null,215,620661120,217e586b5993f65e4cab64e1be3bd86e2b4681218becde733bcdc6f0f6fcf185,2214936390224c98e9f48daac220df22126819eef0c7bf53a0436ab12c2966b6
nonlinear,null,216,620661121,d35ff074be077cf88e7063db523bbee0c4954398c8cc04c3f7d4d32bf1b2404c,a0f31b2dc96bbb0cdbcba3c4ef8e5371c46402249dd4ad78ae342fb713524bb6
nonlinear,null,217,620661122,59826e2a7700f7f17d5ed51cc34c693c8767307cd78a5333a80e3f2420408631,c6ad51cb22ad3ee0efec0747c269bfae20f75531de27e90ab6acb31486df003e
nonlinear,null,218,620661123,1140b946453a726c23a109c9747d6edf51b055d8f7aa351b86289ce899d7935b,fec729b965b016d09481aa62d5279960451e9e401256e13a690f854201f29288
nonlinear,null,219,620661124,aa2ccf2ba092f203e7047b6b5b4c7e2bc52900fd00b68e498a6912cf798fe02c,888556ec0e5e5a69ec16a3fe4f6be311ea4085393ff5dad66eeccdffa8eba443
nonlinear,null,220,620661125,d5ee8b35e3fa19bb78de9099d075c2d63ffa9f523c293338d71a5566ecee857a,aaa9b6390d7c3aa1c6a46e2bdc29e4ff2f0b6ea5bd203a41b39290d33651df8f
nonlinear,null,221,620661126,248b48eb2f578ecfda9a701524d64f1874ab38fca9e65fd7aaed2d24d6197744,27d9127851ec5dffff26802e6cb236c913142153437beaa8f5a385fb6eef1fa6
nonlinear,null,222,620661127,3a8760c48c2ada08e4446aa748376780ddad65e778f9cbd003eb36550e8357d2,b17c71a78252ab6541649572b9797d7f281e3c2f412dd4cc0acb709146c9d05b
nonlinear,null,223,620661128,e142ca35e3e2403381ef84a133675beb7d425b91a8c2928347111ea0e538d268,e190f4536b7f49216375fe7687e3af224f04e346429cefe434086e27738b3d1c
nonlinear,null,224,620661129,9e5a5d723f8e485e8d911f446a1a070415304e3252c01bc44bd05f7a3c004abc,a9df7ba684e2f705e36d05e741b676a35f2cfdd02a915950f5e98b14a9325d1e
nonlinear,null,225,620661130,4db839737f477e196a67dab73bf676b14c7cc41eeb8169f9679003c20114f27f,629d42f0b7d4377bc2d60781b05f4da25c6343f7749da076a6abfd042666d9aa
nonlinear,null,226,620661131,c2a9c9f70df8295930ed623df8d2087cd60f5a42a0d701395058ea736e0c3f21,50c496949208b4ca188d32309efeca4ed0b92bd8e912feb4f87008acb25ad5c7
nonlinear,null,227,620661132,fb652e3c21798ea43d1d2da088212b147ba0e0008533c34dd7e4aa94a25a45c8,8c7b3cadcfd9f27e56c8578ea99ef7de06c14e1d646b1e7f0a1a0966c3d5d15b
nonlinear,null,228,620661133,aedc8e47b9b6f431ee9923a7c9158b655e1707667215fff085ef9b871c5512ef,62b717b4cdc59ef058df1e43b5fcd9c2d328c289fc9a52c3d1eb50f31a274589
nonlinear,null,229,620661134,bbd43a6add8a3b59363af673e7995cd90a31997480ff553b58c54a33ecd13530,eb3a19848830c9e494715710c13b7414cdfc310dee7e642d22ad18be262c2b3b
nonlinear,null,230,620661135,0f516168594803fa05aef748f33c548d0a003bab680af0d1dea0fffb646b077f,32a4bd93bf51d8dcb630d633b7344bf9fedb7a54ad3a16926876255c25a089c3
nonlinear,null,231,620661136,da21fab98d6e25401750a63c5b8227b64f97d425ab0153072e6410a10b05a0a9,c5be923cb1abc93c338c326a8ae1e850a86bb7cc32ecb092fe2674a5c751e59c
nonlinear,null,232,620661137,28e4b3f1ab8118e235f2dd6778b8f8de1cac1ed84e6ab127ee50ea244ebe86b4,81b923c55851ac86dcaaf1d980668945f0bc9ab7d763e050ebd068f78af87ca9
nonlinear,null,233,620661138,4d00baa50cf5488eace550da053ab6a438d9c35e2a8dd7b5187a6ed05e0db735,d70034b50ba6fc4165caac9d0132f79ccfbc4cb694db83bc9f5d5091ba4c24c8
nonlinear,null,234,620661139,e77182e63b0e2b286f77cac612aecfe88884b7728ef93aa977d52f695600ed9c,87f1fa7cfa43b143c2fa393e7487581690aae0f4608ecc6bf3b0abdbc2b6f37f
nonlinear,null,235,620661140,09af6ef50ac836ca06eb7fba600c48060e6d0106871fbc9c4162c9c07c5db17d,9c27baa2b99576bb73351a0e1b8a66bd154497a14dc6d66304c31724718bab85
nonlinear,null,236,620661141,44b6402b4e85800b8f6c2a7b9b5d67f10c44f696b11a068424ec861af7ba6c97,b08a645a7f47ba508e0e2d3d864cb63f4f7654c6a4282a3405b446f9ddcb27d1
nonlinear,null,237,620661142,2d347cd13884c7f80ea86b226b74a22184f681c2b78542c18e67b58c511b13ca,e2565ec7b8709413c8acd27a67d49bde0646824b5e215fde72e45d7eb81d2cdd
nonlinear,null,238,620661143,519e046ca8d371b123173713419a202f5a75b6856f7365228b32cc5d3355fc62,0af2abfb0df1568922bc7c3ec8aa2d960d7a535576a4e9a879dd6504c8f3de95
nonlinear,null,239,620661144,35e9f2fb2366f257e0df43fe4e77f8138273c54f9923f10a4e7aad83e5fae520,17bb75beae7c97b7f171bec448e58e48f061fc6559e983db1813d18d0bade98d
nonlinear,null,240,620661145,3125d759c471be21c88fc35db900b349b55aba66f2ac6af93bb8b947f74a3f2f,0a8f282b0e8717571bfca7a9fbe3f09a3f8c5c48c268a38d41570625375a9e87
nonlinear,null,241,620661146,e19998c3431f8ea24fadd24b9d8e69c80693e7066d6e2819064b3f90f66f929a,d801115557238f0cf5b5969cbd5eb1b8d9742fc662a629956fb7f635c14b935b
nonlinear,null,242,620661147,8153eabc13c85790744d994feb1e6a0fc4d2319468df48448ae640ad1f145258,1d2b86ba373e86450e57e62df52f49a1323a3d68b959d4dc3518821f09a4fa0f
nonlinear,null,243,620661148,777c32904c6a183a0308c9f96e5c8da4effef4f74d752e0dea4ff09c8d0c9bcc,0f6950ca9aae3f3bf7aa765bdbc1da689cb45cb2b132132b42a4381b354cb3f5
nonlinear,null,244,620661149,cd6467bdb7baa1c36c1241b1742bf0c09629c70b4489f4c2e63f685710d54c2c,0c2133a20ecb0c9e14d10d8a68344e82f18a31cfd43d0551518b895b8bb20359
nonlinear,null,245,620661150,dc4765e8f0add9032f2cfcec326eb6436cff40543143a02b809c2fd5438888d6,3bf1e83854af315f82625d9e66cfbd06e9c0e5c9dd8afe7ca34de965dabcd2d0
nonlinear,null,246,620661151,efdf9c718687abae49b250e8c73630d026b738d9e4a031bf66a3e7d8443d1739,07cbb9e7e9f3729f5d73d350bbc908fd60203be996b3276e3df32c54002deeb6
nonlinear,null,247,620661152,116016e946902adcda6232dba224d90a618f1e01df794c08cf5ed2edcc881bea,b265c99bfbfaca93a25c825aeead587dd785076cffe11322a320d20065e2c0eb
nonlinear,null,248,620661153,4df4dfa759908de00619550666768429ed6de768f757660eb28ea71d0b008211,a6002a5ca5699b09b702f58a7a694e2fb9ae51de4cb56ede6864220b6ed2783a
nonlinear,null,249,620661154,11220095f9229c892cd18c394fd99138e8cbbdc4be328721da7549ed178448c0,7674dd7b4860bc6eaa9f14bb5821186a2c994edce745202df2905b28379bc395
nonlinear,null,250,620661155,4e7272210701a9f902a7a6ed27f9948813b67fe1d7e7b9448735686a5a91f00a,5fcbc9a3c69ecf04db8fd6d8cd7e17cc89534ed21041c6e7802cc0edd2e15b24
nonlinear,null,251,620661156,fe3e473b7f6434fe0e0e4b2316afa1e06bc4bdc34d5dce194c1e999ae507a978,1dae391ceaf7a05c842741a25bb84fe45db6a9faedf86229ebd0812157f4343c
nonlinear,null,252,620661157,d357d7f25d6cbd7cb5149ef58aa8f7a1c9bef26a1519830938ba7ef9d7dd1e88,ccf7a26248bbd3406492a26dce58a037b1c012bc5b2b863ac2965eca21bcdee3
nonlinear,null,253,620661158,54f30191198d1600b88effafc34f62e09637ffc2f77ab0ca6fe9bfabf1b12ef5,f77c8d6acdfe3a6b24a8e7f6af10aff7146e66eee712a7a7950121f35957e130
nonlinear,null,254,620661159,b8920d8b17a0986fca207160728e5d6b0b12b85353cf7d5b572a331e6a75edaf,f323f48ebf32c0374adbba8af4772c6d5d31a230166ce3adfb3b13cfa6d86213
nonlinear,null,255,620661160,6c58e3d5ed134f0b27cfb63ebf723308b2cdf0981d1b9545632b0fc9f61d3bd1,dda38fea5be850fa69069f27d8e8ed2971998b74bfdf98297f92eb5e1bec32e0
nonlinear,null,256,620661161,584fefcbee54b9726d8afb46d0da0380df4204cd8b51fc8bad8502b7a3b67afa,049202bd5020f71e31070dbc2597dbdec58ec772297c342c01eaa75d8e523828
nonlinear,null,257,620661162,80702f302e0f9b3c711b31045a3fb176b67bd16aa2feb250b758299c43149b4f,49f8b9b39f69c8ece165694afdbd416967a9f5a9071a52c5a58103ba9120a672
nonlinear,null,258,620661163,f6d0bbf50e9d946b76bbe5a85c62a9ee2693ea01ed0c2031589cc1eb4b58caac,3c6cc1d81047cc91cb2cc4f4bda1504f1c681a1591eb1e2ee9af4b044837607a
nonlinear,null,259,620661164,3b77d4c860de613a385b9b64541c774c3b3450591975dd5e2df74171be9817a5,1264c660002acd50225a329d50072246e5b79c18a035beac2cfa74e63c77e328
nonlinear,null,260,620661165,fc199ce77cf54fd1c2281ca8128c6ef5b7b8fba1bfbae6e54ddb643cf8cabddb,dbcdd482d550dfb384b69da4b7682f17b4c57d091b349f0b392a741e8603832e
nonlinear,null,261,620661166,a25b8b91f081f76718682aca4c978c51fbcef0035e5d3d68a462036d048f4e3b,f01eccadae313b9d885659d9a75fd647d717eb5a9e1ede5349b4444134f4ecf4
nonlinear,null,262,620661167,e66595825026422fea9ec33ff9d56c0c77d6655beb6645c0807844e9af6c7fbf,677c3d6754e4c23b3328e2bfaab0de5f0eabd61b8e8b0f5a909cfc38b1acc0ec
nonlinear,null,263,620661168,115351fbf16a752780c8d21d2d7315e92855fd73ab94be0caf10112ff3c8a999,bf8c6a80fa367950481edb6260b062cd46d9f71180761fac3ac82fe2ae4fc799
nonlinear,null,264,620661169,8efffb4dfe790e283ea947f41ecf791c0fd0f5e6e0acb5e82a7e4ee40d32edcd,13de30f3fda03d700ea15b7e1dc5454e03d48bda8ba06d163865206ca82ddf14
nonlinear,null,265,620661170,37fa590019b89ab03aa9ba7de5c43fb28b6b4703ddfae8f9887a3d5c91cfea4c,fbce81ddb1f72c75308b497bdb961fb5479bb876b10b948fe5bac9133f95629e
nonlinear,null,266,620661171,e32314e01307d2eb26a3ef2759dea4aee0666f8b6b5c9a4a0f7963de50773984,2288709d4abd42d7152e8fdc59e2a3cbac612241285f5b64de929a02bacce886
nonlinear,null,267,620661172,ecc88d7730ad174bc4eca7084a01db6ee0d4a0462b3adcdbcda0efced31f9f33,8e167a3ccdf15919740991369cca663f4607e87a3e55b870f8aff22cbaa05776
nonlinear,null,268,620661173,16af9ccb631943e4842fbdfbdca5d502d469b7e1f4a206418d459dd6442c6f9f,d6e45c0153718b8aea3b4f59c5cb9b67c7560d48889941f2f92f5e3d7d60a18d
nonlinear,null,269,620661174,a922fb329d520e652096af016fa229bd2ef513072c5beb9f98eb38be28b767b5,6eca5b174defece5d13d8846a7b492b29c38fdb257e8ace0a9571e67652b1469
nonlinear,null,270,620661175,9d5b36e12adac7fbb4fbbb7830319b70df63dfdb1ac60dc024875b21b440bde6,4a318631632915ed3465c61875b4c9cf1091d34dc16a68f1060d5f457f8a6f4f
nonlinear,null,271,620661176,79c2f6c2917ead3deaf76e08cb50aef0e1d20463a016ab6b09561b8e4db0d439,e524b925d6dd82c172679acf801476d4e52d47afb02afd49dc721c669e988ca7
nonlinear,null,272,620661177,51ae048c4a750507b3564da376320b94d4354a9e840ce654f305d16341b26b35,e696968fd2d92fd42636faaeb179e344e7c7f2f09050a396e368fb5f4f4f2bfd
nonlinear,null,273,620661178,3293c333940835ad6a646e5df89ed3c1c8872890868429f604d004df6b31fdd7,31a04688da222c3248f062bf771fee454614585a7a80c3e1c4c956776818874a
nonlinear,null,274,620661179,af9343d188655b1f860340e323f68f0168051af591c12a131861a28f06c01eb0,eceb4818366e766fd13f49e8a1858f9d4e3ecedcf38859b54ec0663fc7b6871c
nonlinear,null,275,620661180,fe4d632c352565847cd201cfc551da266bfbcc57dade925f36ea2b0c52f3d36e,68fa69ebba537e9a7564c5c66cfd8089d377337bda98ea865f569f482599b7b8
nonlinear,null,276,620661181,dc80fd64889a8637a988a24569e05eb885ed262578df68afd146a5493d8321ed,cdf1f2ba6ad55fc3feb6f7713331f276e3a2099e0ec72df8ed5bec8710c7076b
nonlinear,null,277,620661182,898f6858c72dc74fb95543a7cafdc51529fb9766f2fbf3a3351b3cc4393bd681,641548db0a9b61a0e57d2d29ed4a86d8988403fb01b926ea38d1d200b79daf49
nonlinear,null,278,620661183,cdd5b9c3c8d851900a19ed87210a07c373029f26b8e4b4a9847324834dc20208,ef998b07bcd34dfe55511d45dd3440a4266e17d1f4897f211c0f922afd3d9394
nonlinear,null,279,620661184,73fc98e7bb8e337ab905bb42a3a2e6c3475364bf60f957c2d5c6685e1289fd46,3e64776311c4d3f7f64f6b757de57f1b5dd1cad11c647a7641bd5e8442bb0906
nonlinear,null,280,620661185,1ba75e51a3ee53db290660c1a79dbba9d22a2abca3d7b029bd2f93cb7bfe57ee,e9fa07ab5546056c3c2cdf8132fbf811d7a2b71608ba04b018300ccf9cd0e3b5
nonlinear,null,281,620661186,b75995e698f42c15f827f3604f321c3b200b4b1175cdf7709f1d2a85cdc83b8f,6ea986f840a8f4dc41e3530652790538f54ecb206d96fc66e64569d987e3ac48
nonlinear,null,282,620661187,97f164b3d6a9ae5c1caf79731e213d404e84b29688858fdd163a0ae82b1eae5c,0a6502582808bbc055f0a5b3fd72a33058aad5172c0d8a55fcdf48d42be781c3
nonlinear,null,283,620661188,4fcd8f63912ed765333774c2d1f08510c64bf0f22495471c645156def8e5389a,c4c302547f8be7ca6da8ff532ae134279b001d94f1dc1a28c9c35c4b4cbfc1ac
nonlinear,null,284,620661189,192e3a74cb9c7480f87188d394026e0308f6d382b16f85e20ece116bf1944089,c8d4c85163af22c515e556fe36623e11d12beb54f3b5966bf022f2ccc869ca97
nonlinear,null,285,620661190,8b5717fc6fdcdf47e0b3e9c1fb4f04369d982cd302598c5819abba9276ba6a60,c66ea22c35f927a7edb66ec5ff84f22fd5a12f3bcdab2bffcb367d17318f799d
nonlinear,null,286,620661191,8d96658ad568537030a30ccfdd3de3a275408ea493e95eb61275a61e7559f994,a86ca9911e45e134e7071f8a411826cd898d3284119d31eb826d1af4c05ff9b3
nonlinear,null,287,620661192,b5a4b3343dc44df535807ef6885023b75f341b0ba07caffd4c6aa0d27489ffce,b237cf1b41f9be41650c75910f5ae508bc2407622c0616ec9b03fe659b5a8e9b
nonlinear,null,288,620661193,5498fd4a1250cbe6477070c4917b90fd22e5061cc75c467341e3133c20e55ab1,b730475af213644394f1faf534fef5f2180a4239a6aa53d6868a79f03ad62d8d
nonlinear,null,289,620661194,74acd7ef009fcd752c92e57b2b62149f3db508bb36e7b4cfcf03f5ea921c34f9,b4ccd60ef27a1a15ea7f5d407d3536595636540705d6ab845b91017e2704815d
nonlinear,null,290,620661195,51b861bac4b25d494817f94493f2c32260f2efde66dec566762893caa3d1e39b,5b1a52c155af49721a15b297f258a7f4561432f80aff96218d567b1ec8b4679a
nonlinear,null,291,620661196,6d580768ff53c62ff46e48fcaefbfb11178bb27a742138e41d31fcecd415daf9,34520e5bbb096345523b355266d3f4ab6795f4dd1e6dc278da770ec77981e205
nonlinear,null,292,620661197,4febe65fbdc9b150fbbc8a84735d3ebcedc38d7c486331fa5bcf032d4fa58539,0fee6cbaac0f982aba98bf6a155675d10113c9fb9900b4fc8ba749a2c8ddd4d6
nonlinear,null,293,620661198,6380ec1901a29ac9ad109ed173378d7e53cf73d8c33cbead4af526ed6de887f6,5cb4be87f1d2e6b913696689bf2384abb2c67e95c0ac0797734b397f03eabcb0
nonlinear,null,294,620661199,5a6000d97fb954ffd3101c4b683e0fc15604bde6686ee2360dbd39372495bc2c,53f7ff5acd21b59042407a61c1b070b1f64c059e5c88f3f306d05164a004deba
nonlinear,null,295,620661200,7a06d9047f91739535428e27eff0d3f43b040874bd4e848e93cd7dd7fbbd10cf,3a8569502ac57e060f999b0fb8af1ea41dfb20645b6a5f15b582d1bd195d268e
nonlinear,null,296,620661201,d8b8d397390aea94a7958b38a8de9c2868e6803f1b03c35e6707c8afac8f65e9,8a4afaab7aeee7cea06a243bc1523547e820a4c4eba499c1cec15e6f4ff17a14
nonlinear,null,297,620661202,05f4f1f6c892bc321c57a0862637b0d69b4ca7152048cec5d7a0d201e1709e57,c905cdd4c7318d05a83ee8496922fc38a73a32608e8ba3dc95b42c1210b2c6bd
nonlinear,null,298,620661203,728eda5ddc8152e33c7d132f848f44cd55ce655ce74f7a1f78ec0fe8b90cd78a,ae5346193a1ef85d4730a97deaaf83ead0226007dc8dbbadde06c3e4103a3cd9
nonlinear,null,299,620661204,d41c8a96bae70dcb119ca9701603f17e3ac0eae4b1c6c511e01679a9b79375a8,d52e9048494781f782c7d2ddb28cbe7915e207deb7a14d7cdf2b949e0b9ee282
nonlinear,positive_covariance,0,620760905,b12c6d0c92e2b2457ebac9466b1cbf37405c12e1d14510da9b967ab1a7c0a243,6b4ea361563eb5c75f65f929e1d58c19e6c3c543eb2f8a48f876f36d02be3391
nonlinear,positive_covariance,1,620760906,1e69126d42691b4d0347ce0dfb1d51af90624def3654dddc11f104743a716b12,ff58f3ccd7ffe8fd636983f875150e9f68d0351303ba60ced8012e40a62dcc12
nonlinear,positive_covariance,2,620760907,beb3793ad991f514f9c1b402cbf65cbd5090e61bc15f187ce942e636e6c8f6ad,4f6780503f01edfd05e209ac5f3662edaa3406c4ff5a27bad282a0620e7b61cd
nonlinear,positive_covariance,3,620760908,0c6d0754e618b6b5aa606b95088b5fcd01df10a161ad3202c6e42f5e44aef11d,cc5300fdf42f06158fe2ec5aed9d6989dec8ae50d3bc868a95135fcd78b4386c
nonlinear,positive_covariance,4,620760909,620215b3b26fca4a767518d9bbc0decdab38b5cc2ccd7bbb809071b4e7b9cf2b,bb74b2fd5e3f95269976e989471bad362390ddf70bc3fee3f50f0b88cb9d3440
nonlinear,positive_covariance,5,620760910,42f8f775848af41212ed2df45e42cfc8bbe9c0c30552ab88d79262ccf1d71bac,ae6a2701933df6e2823ddc56274774d2f4414af8100722c831c57151896e0e7c
nonlinear,positive_covariance,6,620760911,3f60fa5dbb4429577c8c302de7ecd7c97609047778e8d4f225b5f148bad0ea2d,6e95bd23643420bea5b7db790fc3ce9e7e9f19a353de56687ae32ffce11b017d
nonlinear,positive_covariance,7,620760912,a295fa0b4251f590fa05f63a2e4d5c0deba89a0d7e75682a7106d6e6a66fb4cb,d06d33adc03e69d7c8509692524fb2373d06d4f79fb3923034269bfc68d72808
nonlinear,positive_covariance,8,620760913,f2e28bc5975e17b1a2c76976ec18d34452605a149078951f90e776ccb6d01cb7,1d45f790ba90121720ba553609e99cff91c888eeea82ba44487cb81eaba52e05
nonlinear,positive_covariance,9,620760914,971bbdfddf4d8a785b65c014a2c85f16f5556d929b629c37877ea370c72effe1,6a10167d9f258efa21b8edb71229810baa33a25cc642233b1f319f28dc6bd28c
nonlinear,positive_covariance,10,620760915,9793a3989a2634f7824952ac980926d7bbb2f39bc611b7bedfd29ec79b49b651,245f464aec8f32e135c861c0a4e9f65d64eee16bc531ed7fe1447fb248c58f07
nonlinear,positive_covariance,11,620760916,29589ce85b5a5606914e74c9825b4e5c9399619c4c66d2b030c7ba6ff5394491,992c80be84a9de402d01de959796136b2de96d23245728f5bcd43c4ec342929d
nonlinear,positive_covariance,12,620760917,eac60d89cef27b1c152f942a2575a6576895f968041006d43d9cbc6568da7d35,8fbbfef68d4ca28fd05f3149cef7801113c6261bdf7bb04816c69c6fb98e5896
nonlinear,positive_covariance,13,620760918,3dc80cda28844ebf35331845e9d85aa270ea54489f767ddb5ea0a29798387e57,cd9c116027de0d4b56d7c6582ae14d4959ae9b8c1676c5371eceb528140da27b
nonlinear,positive_covariance,14,620760919,8d84190dc3dba6359b26ad2ab68c7d2e7b0d06bc122fba298fd7a128bcb37e52,5f26554f8725e41ec17e34a043754c69bee1ef01b2cdaff2a24377f6e67195e2
nonlinear,positive_covariance,15,620760920,1e20fbb511fddcadbc75aab0561baabb4a3c81cf529fd99183346bb04115d1c6,1551565067600dde96b0e9a17aa978880b29eb05222bda0a4a3338e0c939f522
