regime,alternative,replication,sample_sha256,fold_sha256,method,statistic,pvalue,reject,seconds,partial_distance_covariance,partial_distance_correlation
kink,null,11,3c9b6f7440877192c1584217dff04448bcec5c95b20d7543556ffa3f961e621c,c9f71d668cc97f869f4c8c9e4f1dae1fe493ad7de4e5ff71f651a86e16df78f4,kci_gamma,96.62396392472571,0.5001218807810719,0,2.189472746104002,0.009250946235352562,0.020563966190709895
kink,null,12,bb1ea1773b36db1227c59d01f6d32dac56a5e24861c003e21aad88fc8ae70494,d52a2ad436010760c804b5692c5b89716ad6036a8539a55c946529946e932be5,gcm_coarse,0.7907689610218458,0.21453941284880385,0,0.0006737262010574341,0.009529785538704224,0.018438607752904995
kink,null,12,bb1ea1773b36db1227c59d01f6d32dac56a5e24861c003e21aad88fc8ae70494,d52a2ad436010760c804b5692c5b89716ad6036a8539a55c946529946e932be5,gcm_fine,1.1403992803939793,0.12705999627503456,0,0.000586584210395813,0.009529785538704224,0.018438607752904995
kink,null,12,bb1ea1773b36db1227c59d01f6d32dac56a5e24861c003e21aad88fc8ae70494,d52a2ad436010760c804b5692c5b89716ad6036a8539a55c946529946e932be5,gcm_spline,0.3754676103543761,0.3536563652860554,0,0.0034126900136470795,0.009529785538704224,0.018438607752904995
kink,null,12,bb1ea1773b36db1227c59d01f6d32dac56a5e24861c003e21aad88fc8ae70494,d52a2ad436010760c804b5692c5b89716ad6036a8539a55c946529946e932be5,extrapolated,1.1081177773391082,0.13390547717360735,0,0.0027727968990802765,0.009529785538704224,0.018438607752904995
kink,null,12,bb1ea1773b36db1227c59d01f6d32dac56a5e24861c003e21aad88fc8ae70494,d52a2ad436010760c804b5692c5b89716ad6036a8539a55c946529946e932be5,kci_gamma,136.08507505586135,0.1662794500444924,0,1.4881800524890423,0.009529785538704224,0.018438607752904995
kink,null,13,fb0a61c93309ad790946fcfaedb3f082257e80a5bb840c9b60bc53b952287dba,ffde563d0fd10a45baedbaa74317967f1025795c41787eaf4679c1e446890401,gcm_coarse,2.5205975997209884,0.0058577871657307795,1,0.0007491894066333771,0.023851746516626932,0.05090660812850932
kink,null,13,fb0a61c93309ad790946fcfaedb3f082257e80a5bb840c9b60bc53b952287dba,ffde563d0fd10a45baedbaa74317967f1025795c41787eaf4679c1e446890401,gcm_fine,2.0043692653286995,0.0225152595534833,1,0.0007006488740444183,0.023851746516626932,0.05090660812850932
kink,null,13,fb0a61c93309ad790946fcfaedb3f082257e80a5bb840c9b60bc53b952287dba,ffde563d0fd10a45baedbaa74317967f1025795c41787eaf4679c1e446890401,gcm_spline,1.5518870832770078,0.060344622040769715,0,0.003965903073549271,0.023851746516626932,0.05090660812850932
kink,null,13,fb0a61c93309ad790946fcfaedb3f082257e80a5bb840c9b60bc53b952287dba,ffde563d0fd10a45baedbaa74317967f1025795c41787eaf4679c1e446890401,extrapolated,1.9730176231883874,0.024246777266266683,1,0.0032151974737644196,0.023851746516626932,0.05090660812850932
kink,null,13,fb0a61c93309ad790946fcfaedb3f082257e80a5bb840c9b60bc53b952287dba,ffde563d0fd10a45baedbaa74317967f1025795c41787eaf4679c1e446890401,kci_gamma,195.59107633295005,0.019458209710645935,1,1.5209397450089455,0.023851746516626932,0.05090660812850932
kink,null,14,c2a5e3138aa23427f5cdea90012cf50c87db81531faafd1c0ac66bbe7ccf95f4,095b5312c11ade356e4e4f485e7cf3fdfae92520c95b383f4c4396a65495e571,gcm_coarse,-0.47672613730890623,0.6832214258471629,0,0.0007445327937602997,0.008168648171716019,0.01638321840211288
kink,null,14,c2a5e3138aa23427f5cdea90012cf50c87db81531faafd1c0ac66bbe7ccf95f4,095b5312c11ade356e4e4f485e7cf3fdfae92520c95b383f4c4396a65495e571,gcm_fine,-2.0853104027236773,0.9814794331211601,0,0.0006775446236133575,0.008168648171716019,0.01638321840211288
kink,null,14,c2a5e3138aa23427f5cdea90012cf50c87db81531faafd1c0ac66bbe7ccf95f4,095b5312c11ade356e4e4f485e7cf3fdfae92520c95b383f4c4396a65495e571,gcm_spline,-0.7333637678864613,0.7683317042372922,0,0.003858868032693863,0.008168648171716019,0.01638321840211288
kink,null,14,c2a5e3138aa23427f5cdea90012cf50c87db81531faafd1c0ac66bbe7ccf95f4,095b5312c11ade356e4e4f485e7cf3fdfae92520c95b383f4c4396a65495e571,extrapolated,-1.9301170361228734,0.9732038309756814,0,0.0031421519815921783,0.008168648171716019,0.01638321840211288
kink,null,14,c2a5e3138aa23427f5cdea90012cf50c87db81531faafd1c0ac66bbe7ccf95f4,095b5312c11ade356e4e4f485e7cf3fdfae92520c95b383f4c4396a65495e571,kci_gamma,157.73506464697923,0.07261179398980466,0,2.0274785198271275,0.008168648171716019,0.01638321840211288
kink,null,15,8123520ac94439f35e3eb5157a780b9ba941d4e21b0296815f6af308e3637212,01b6f85de6d5726095ac4a7f1e9f5964f5a6d2f32db07508b5623d8228f4c6c5,gcm_coarse,2.8665260241984454,0.0020750201840134064,1,0.000643167644739151,0.025544994862447698,0.051302810586115
kink,null,15,8123520ac94439f35e3eb5157a780b9ba941d4e21b0296815f6af308e3637212,01b6f85de6d5726095ac4a7f1e9f5964f5a6d2f32db07508b5623d8228f4c6c5,gcm_fine,1.2829278286893724,0.09975868106596353,0,0.0005698390305042267,0.025544994862447698,0.051302810586115
kink,null,15,8123520ac94439f35e3eb5157a780b9ba941d4e21b0296815f6af308e3637212,01b6f85de6d5726095ac4a7f1e9f5964f5a6d2f32db07508b5623d8228f4c6c5,gcm_spline,1.7098654043755563,0.043645382551013974,1,0.0035083554685115814,0.025544994862447698,0.051302810586115
kink,null,15,8123520ac94439f35e3eb5157a780b9ba941d4e21b0296815f6af308e3637212,01b6f85de6d5726095ac4a7f1e9f5964f5a6d2f32db07508b5623d8228f4c6c5,extrapolated,1.1609497740354944,0.12283116273107314,0,0.0027008168399333954,0.025544994862447698,0.051302810586115
kink,null,15,8123520ac94439f35e3eb5157a780b9ba941d4e21b0296815f6af308e3637212,01b6f85de6d5726095ac4a7f1e9f5964f5a6d2f32db07508b5623d8228f4c6c5,kci_gamma,120.82097593115681,0.2709827950604201,0,0.2771603614091873,0.025544994862447698,0.051302810586115
kink,null,16,97950487c2d9eb5be96eae189f819095a2900feba718253e81811741272fdc7a,3f2c5c900a468dd808e12af0bdf88f40b59b7c4e15e8845e07709a4e498c3691,gcm_coarse,3.002367248389163,0.0013394439205510953,1,0.0006868243217468262,0.01704695015950833,0.03235778508373515
kink,null,16,97950487c2d9eb5be96eae189f819095a2900feba718253e81811741272fdc7a,3f2c5c900a468dd808e12af0bdf88f40b59b7c4e15e8845e07709a4e498c3691,gcm_fine,1.7267264681517354,0.04210839989781981,1,0.0005790963768959045,0.01704695015950833,0.03235778508373515
kink,null,16,97950487c2d9eb5be96eae189f819095a2900feba718253e81811741272fdc7a,3f2c5c900a468dd808e12af0bdf88f40b59b7c4e15e8845e07709a4e498c3691,gcm_spline,1.424672032215311,0.07712601362643737,0,0.003297697752714157,0.01704695015950833,0.03235778508373515
kink,null,16,97950487c2d9eb5be96eae189f819095a2900feba718253e81811741272fdc7a,3f2c5c900a468dd808e12af0bdf88f40b59b7c4e15e8845e07709a4e498c3691,extrapolated,1.1174713533227647,0.13189642070845803,0,0.002778880298137665,0.01704695015950833,0.03235778508373515
kink,null,16,97950487c2d9eb5be96eae189f819095a2900feba718253e81811741272fdc7a,3f2c5c900a468dd808e12af0bdf88f40b59b7c4e15e8845e07709a4e498c3691,kci_gamma,91.87229224809383,0.542626110748992,0,1.4551684632897377,0.01704695015950833,0.03235778508373515
kink,null,17,39b2439ea73741ffc8443438a045cfcf14af47c86937f4d4f7fad24b5113bdbc,6e6e69b773bc21a95ec40203f7b2022ea343dcc88edd1f66b78286837818a01c,gcm_coarse,1.5803903356268418,0.05700875171554375,0,0.0007252246141433716,0.023476055732022653,0.04793514082635577
