design,signal,fit,training_rows,validation_pairs,groups,peers,total_observations,method,replications,rejections,power,target,mean,bias,bias_allowance,absolute_allowance,signed_allowance,bias_width,radius,lower,coverage_failures,allowance_failures
eight_rare,0.0,estimated,8192,8192,400,64,50176,signed_variance,1000,0,0.0,0.0,6.048646840835601e-06,9.381087504170656e-07,0.008413857289880604,0.008934633943117101,0.008413857289880604,0.01656716365634629,0.0018854558880009474,-0.010293264531040769,0,0
eight_rare,0.0,estimated,8192,8192,1600,64,126976,absolute_range,1000,0,0.0,0.0,1.2843349789407425e-06,9.381087504170656e-07,0.008934633943117101,0.008934633943117101,0.008413857289880604,0.01656716365634629,0.004726002791156253,-0.013659352399294462,0,0
eight_rare,0.0,estimated,8192,8192,1600,64,126976,independent_triples,1000,0,0.0,0.0,4.3338504483426705e-06,9.381087504170656e-07,0.008413857289880604,0.008934633943117101,0.008413857289880604,0.01656716365634629,0.0007612383818268435,-0.009170761821259156,0,0
eight_rare,0.0,estimated,8192,8192,1600,64,126976,pooled_variance,1000,0,0.0,0.0,-1.1225795460534919e-07,9.381087504170656e-07,0.008413857289880604,0.008934633943117101,0.008413857289880604,0.01656716365634629,0.0007538812375875995,-0.009167850785422862,0,0
eight_rare,0.0,estimated,8192,8192,1600,64,126976,signed_range,1000,0,0.0,0.0,1.2843349789407425e-06,9.381087504170656e-07,0.008413857289880604,0.008934633943117101,0.008413857289880604,0.01656716365634629,0.004726002791156253,-0.013138575746057968,0,0
eight_rare,0.0,estimated,8192,8192,1600,64,126976,signed_variance,1000,0,0.0,0.0,1.2843349789407425e-06,9.381087504170656e-07,0.008413857289880604,0.008934633943117101,0.008413857289880604,0.01656716365634629,0.000761235297306271,-0.009173808252207986,0,0
eight_rare,0.125,estimated,8192,512,25,64,10816,absolute_range,1000,0,0.0,0.0068275510204081,0.0068252184176825015,6.573795557980216e-06,0.13294547525286948,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.03785187565442627,-0.1639721324896132,0,0
eight_rare,0.125,estimated,8192,512,25,64,10816,independent_triples,1000,0,0.0,0.0068275510204081,0.006826492792439201,6.573795557980216e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.016366235901660173,-0.137217929744647,0,0
eight_rare,0.125,estimated,8192,512,25,64,10816,pooled_variance,1000,0,0.0,0.0068275510204081,0.006820212128126385,6.573795557980216e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.01613753333546969,-0.13699550784276934,0,0
eight_rare,0.125,estimated,8192,512,25,64,10816,signed_range,1000,0,0.0,0.0068275510204081,0.0068252184176825015,6.573795557980216e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.03785187565442627,-0.15870484387216982,0,0
eight_rare,0.125,estimated,8192,512,25,64,10816,signed_variance,1000,0,0.0,0.0068275510204081,0.0068252184176825015,6.573795557980216e-06,0.12767818663542602,0.13294547525286948,0.12767818663542602,0.24438097511640994,0.01635355882969367,-0.1372065270474372,0,0
