domain,model,cluster,n,spearman_manual,spearman_scipy,status,baseline_spearman_manual,baseline_spearman_scipy,baseline_status
electricity,histgbr_lag,2013-06-28,48,0.98498873512768614,0.98498873512768603,defined,0.98892508143322477,0.98892508143322488,defined
electricity,histgbr_lag,2013-06-29,48,0.99153094462540714,0.99153094462540725,defined,0.99109663409337678,0.99109663409337678,defined
electricity,histgbr_lag,2013-06-30,48,0.99147619452274793,0.99147619452274793,defined,0.99207383279044514,0.99207383279044536,defined
electricity,histgbr_lag,2013-07-01,48,0.99644398636022447,0.99644398636022435,defined,0.98990228013029313,0.98990228013029324,defined
electricity,histgbr_lag,2013-07-02,48,0.99641693811074916,0.99641693811074927,defined,0.99011943539630831,0.99011943539630831,defined
electricity,histgbr_lag,2013-07-03,48,0.99250814332247561,0.99250814332247561,defined,0.97448425624321389,0.97448425624321389,defined
electricity,histgbr_lag,2013-07-04,48,0.99511400651465798,0.99511400651465798,defined,0.98056460369163956,0.98056460369163945,defined
electricity,histgbr_lag,2013-07-05,48,0.9861831215121214,0.9861831215121214,defined,0.97589576547231272,0.97589576547231272,defined
electricity,histgbr_lag,2013-07-06,48,0.98792041079857273,0.98792041079857273,defined,0.9777415852334419,0.97774158523344201,defined
electricity,histgbr_lag,2013-07-07,48,0.98675281105305801,0.98675281105305801,defined,0.98295331161780675,0.98295331161780675,defined
electricity,histgbr_lag,2013-07-08,48,0.99533116178067316,0.99533116178067327,defined,0.9828447339847991,0.98284473398479921,defined
electricity,histgbr_lag,2013-07-09,48,0.99674267100977199,0.99674267100977199,defined,0.98816503800217159,0.98816503800217159,defined
electricity,histgbr_lag,2013-07-10,48,0.99294245385450597,0.99294245385450608,defined,0.98990228013029313,0.98990228013029324,defined
electricity,histgbr_lag,2013-07-11,48,0.99522258414766562,0.99522258414766562,defined,0.99250814332247561,0.99250814332247561,defined
electricity,histgbr_lag,2013-07-12,48,0.99077090119435396,0.99077090119435396,defined,0.98903365906623231,0.98903365906623231,defined
electricity,histgbr_lag,2013-07-13,48,0.9879478827361563,0.98794788273615641,defined,0.97404994571118353,0.97404994571118364,defined
electricity,histgbr_lag,2013-07-14,48,0.98881650380021713,0.98881650380021713,defined,0.9908794788273616,0.9908794788273616,defined
electricity,histgbr_lag,2013-07-15,48,0.99663409337676434,0.99663409337676445,defined,0.99478827361563515,0.99478827361563515,defined
electricity,histgbr_lag,2013-07-16,48,0.99381107491856679,0.99381107491856679,defined,0.99261672095548314,0.99261672095548326,defined
electricity,histgbr_lag,2013-07-17,48,0.99305103148751361,0.9930510314875135,defined,0.98914223669923995,0.98914223669924006,defined
electricity,histgbr_lag,2013-07-18,48,0.99467969598262762,0.99467969598262773,defined,0.99239956568946797,0.99239956568946797,defined
electricity,histgbr_lag,2013-07-19,48,0.97597654695421998,0.97597654695422009,defined,0.97404994571118353,0.97404994571118364,defined
electricity,histgbr_lag,2013-07-20,48,0.97166123778501634,0.97166123778501645,defined,0.95146579804560261,0.95146579804560272,defined
electricity,histgbr_lag,2013-07-21,48,0.98946796959826278,0.98946796959826278,defined,0.99294245385450597,0.99294245385450608,defined
electricity,histgbr_lag,2013-07-22,48,0.99780124361526445,0.99780124361526445,defined,0.99674267100977199,0.99674267100977199,defined
electricity,histgbr_lag,2013-07-23,48,0.99530389026599075,0.99530389026599075,defined,0.99207383279044514,0.99207383279044536,defined
electricity,histgbr_lag,2013-07-24,48,0.99747550187405487,0.99747550187405498,defined,0.99163952225841479,0.99163952225841479,defined
electricity,histgbr_lag,2013-07-25,48,0.99714976013284529,0.99714976013284518,defined,0.99305103148751361,0.9930510314875135,defined
electricity,histgbr_lag,2013-07-26,48,0.98773072747014112,0.98773072747014112,defined,0.9892508143322476,0.9892508143322476,defined
electricity,histgbr_lag,2013-07-27,48,0.97532506347180081,0.97532506347180081,defined,0.9618892508143323,0.9618892508143323,defined
electricity,histgbr_lag,2013-07-28,48,0.9860745409317182,0.9860745409317182,defined,0.98382193268186757,0.98382193268186768,defined
electricity,histgbr_lag,2013-07-29,48,0.99367518155994261,0.99367518155994261,defined,0.98089033659066227,0.98089033659066238,defined
electricity,histgbr_lag,2013-07-30,48,0.99617253490921642,0.99617253490921653,defined,0.98621064060803476,0.98621064060803487,defined
electricity,histgbr_lag,2013-07-31,48,0.95985233076434384,0.95985233076434384,defined,0.95200868621064061,0.95200868621064072,defined
electricity,histgbr_lag,2013-08-01,48,0.99359288932909595,0.99359288932909606,defined,0.95172939309035431,0.95172939309035443,defined
electricity,histgbr_lag,2013-08-02,48,0.9795020859667477,0.97950208596674782,defined,0.94097845631308996,0.94097845631309007,defined
electricity,histgbr_lag,2013-08-03,48,0.9889232905268498,0.98892329052684991,defined,0.93527720196151032,0.93527720196151054,defined
