design,signal,fit,training_rows,validation_pairs,groups,peers,total_observations,method,replications,rejections,power,power_ci_lower,power_ci_upper,target,mean,bias,bias_allowance,absolute_allowance,signed_allowance,radius,lower,coverage_failures,allowance_failures
eight_rare,-0.125,estimated,8192,8192,1600,64,126976,signed_range,1000,0,0,0,0.0036820838968656712,-0.0068275510204081,-0.0068254502891377964,-4.8087732622436077e-06,0.0083006545646787978,0.0089280068624507727,0.0083006545646787978,0.0047336177568138606,-0.019859722610630556,0,0
eight_rare,-0.125,estimated,8192,8192,1600,64,126976,signed_variance,1000,0,0,0,0.0036820838968656712,-0.0068275510204081,-0.0068254502891377964,-4.8087732622436077e-06,0.0083006545646787978,0.0089280068624507727,0.0083006545646787978,0.000748179530300974,-0.015874284384117671,0,0
eight_rare,0,estimated,8192,512,25,64,10816,absolute_range,1000,0,0,0,0.0036820838968656712,0,-2.8237084869015896e-05,9.3810875041706562e-07,0.13279177318897051,0.13279177318897051,0.12657734614947447,0.037808022329250374,-0.17062803260308992,0,0
eight_rare,0,estimated,8192,512,25,64,10816,absolute_variance,1000,0,0,0,0.0036820838968656712,0,-2.8237084869015896e-05,9.3810875041706562e-07,0.13279177318897051,0.13279177318897051,0.12657734614947447,0.016248991268401024,-0.14906900154224051,0,0
eight_rare,0,estimated,8192,512,25,64,10816,signed_range,1000,0,0,0,0.0036820838968656712,0,-2.8237084869015896e-05,9.3810875041706562e-07,0.12657734614947447,0.13279177318897051,0.12657734614947447,0.037808022329250374,-0.16441360556359394,0,0
eight_rare,0,estimated,8192,512,25,64,10816,signed_variance,1000,0,0,0,0.0036820838968656712,0,-2.8237084869015896e-05,9.3810875041706562e-07,0.12657734614947447,0.13279177318897051,0.12657734614947447,0.016248991268401024,-0.14285457450274455,0,0
eight_rare,0,estimated,8192,512,100,64,15616,absolute_range,1000,0,0,0,0.0036820838968656712,0,-2.8802430540000169e-05,9.3810875041706562e-07,0.13279177318897051,0.13279177318897051,0.12657734614947447,0.018904011164625159,-0.15172458678413572,0,0
eight_rare,0,estimated,8192,512,100,64,15616,absolute_variance,1000,0,0,0,0.0036820838968656712,0,-2.8802430540000169e-05,9.3810875041706562e-07,0.13279177318897051,0.13279177318897051,0.12657734614947447,0.0052225723313949219,-0.13804314795090544,0,0
eight_rare,0,estimated,8192,512,100,64,15616,signed_range,1000,0,0,0,0.0036820838968656712,0,-2.8802430540000169e-05,9.3810875041706562e-07,0.12657734614947447,0.13279177318897051,0.12657734614947447,0.018904011164625159,-0.14551015974463968,0,0
eight_rare,0,estimated,8192,512,100,64,15616,signed_variance,1000,0,0,0,0.0036820838968656712,0,-2.8802430540000169e-05,9.3810875041706562e-07,0.12657734614947447,0.13279177318897051,0.12657734614947447,0.0052225723313949219,-0.13182872091140946,0,0
