n,replication,seed,condition,theta,weighted_mean,lower_bound,concentration_radius,bias_upper,envelope_failure_probability,alpha,p_one_sided,reject,effective_clusters,positive_if_bias_below,inference_status,unadjusted_lower_bound,unadjusted_p_one_sided,unadjusted_reject
2048,110,202609056911110,noise_free_null,0,0.0058843174379660645,-0.004366383470754815,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.9854191703377012,False,2048.0,0.0011891720858007418,conditional_on_independence_bounds_and_bias_envelope,0.0011891720858007418,0.009046240744547364,True
2048,110,202609056911110,independent_noise_null,0,0.0038619669194995434,-0.08301350613567669,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.07745795057912114,conditional_on_independence_bounds_and_bias_envelope,-0.07745795057912114,0.993266204951111,False
2048,110,202609056911110,shared_signal_alternative,0.25,0.2542686911539231,0.16739321809874683,0.08131991749862068,0.005555555556555556,0.0,0.05,6.760690968325922e-13,True,2048.0,0.1729487736553024,conditional_on_independence_bounds_and_bias_envelope,0.1729487736553024,1.9064743033639172e-13,True
2048,111,202609056911111,noise_free_null,0,0.005317392982815547,-0.004933307925905332,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.0006222476306502244,conditional_on_independence_bounds_and_bias_envelope,0.0006222476306502244,0.02144210560891159,True
2048,111,202609056911111,independent_noise_null,0,0.00611864156350427,-0.08075683149167197,0.08131991749862068,0.005555555556555556,0.0,0.05,0.9998563758670309,False,2048.0,-0.07520127593511641,conditional_on_independence_bounds_and_bias_envelope,-0.07520127593511641,0.9831832677785344,False
2048,111,202609056911111,shared_signal_alternative,0.25,0.24390871688243868,0.15703324382726241,0.08131991749862068,0.005555555556555556,0.0,0.05,6.64877744003265e-12,True,2048.0,0.16258879938381798,conditional_on_independence_bounds_and_bias_envelope,0.16258879938381798,1.9752797501644307e-12,True
2048,112,202609056911112,noise_free_null,0,0.005308358904868907,-0.0049423420038519714,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.0006132135527035851,conditional_on_independence_bounds_and_bias_envelope,0.0006132135527035851,0.02172365308806214,True
2048,112,202609056911112,independent_noise_null,0,0.008234711290843796,-0.07864076176433245,0.08131991749862068,0.005555555556555556,0.0,0.05,0.996753621450976,False,2048.0,-0.07308520620777689,conditional_on_independence_bounds_and_bias_envelope,-0.07308520620777689,0.9697481149097963,False
2048,112,202609056911112,shared_signal_alternative,0.25,0.2560990944099335,0.16922362135475727,0.08131991749862068,0.005555555556555556,0.0,0.05,4.4689106707999806e-13,True,2048.0,0.17477917691131284,conditional_on_independence_bounds_and_bias_envelope,0.17477917691131284,1.2486487193637802e-13,True
2048,113,202609056911113,noise_free_null,0,0.004472221328288468,-0.005778479580432411,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.0002229240238768545,conditional_on_independence_bounds_and_bias_envelope,-0.0002229240238768545,0.0660057933384477,False
2048,113,202609056911113,independent_noise_null,0,-0.005270999580999086,-0.09214647263617533,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08659091707961977,conditional_on_independence_bounds_and_bias_envelope,-0.08659091707961977,1.0,False
2048,113,202609056911113,shared_signal_alternative,0.25,0.2510325717963188,0.1641570987411426,0.08131991749862068,0.005555555556555556,0.0,0.05,1.3951783672937142e-12,True,2048.0,0.16971265429769813,conditional_on_independence_bounds_and_bias_envelope,0.16971265429769813,3.998929747999586e-13,True
2048,114,202609056911114,noise_free_null,0,0.006645932085538866,-0.003604768823182013,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.8508078658772211,False,2048.0,0.0019507867333735435,conditional_on_independence_bounds_and_bias_envelope,0.0019507867333735435,0.0024730912776825464,True
2048,114,202609056911114,independent_noise_null,0,0.010617692060951416,-0.07625778099422482,0.08131991749862068,0.005555555556555556,0.0,0.05,0.9884585991742215,False,2048.0,-0.07070222543766927,conditional_on_independence_bounds_and_bias_envelope,-0.07070222543766927,0.9502117586067851,False
2048,114,202609056911114,shared_signal_alternative,0.25,0.2708130872338226,0.18393761417864632,0.08131991749862068,0.005555555556555556,0.0,0.05,1.4356285190548185e-14,True,2048.0,0.1894931697352019,conditional_on_independence_bounds_and_bias_envelope,0.1894931697352019,3.724910422516631e-15,True
2048,115,202609056911115,noise_free_null,0,0.006700566921092213,-0.003550133987628666,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.8368036126372421,False,2048.0,0.0020054215689268903,conditional_on_independence_bounds_and_bias_envelope,0.0020054215689268903,0.002239776625523381,True
2048,115,202609056911115,independent_noise_null,0,0.0023952872993796984,-0.08448018575579655,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.07892463019924098,conditional_on_independence_bounds_and_bias_envelope,-0.07892463019924098,0.997404266536546,False
2048,115,202609056911115,shared_signal_alternative,0.25,0.25041296241267846,0.16353748935750223,0.08131991749862068,0.005555555556555556,0.0,0.05,1.6010414069739771e-12,True,2048.0,0.16909304491405777,conditional_on_independence_bounds_and_bias_envelope,0.16909304491405777,4.603319019700877e-13,True
2048,116,202609056911116,noise_free_null,0,0.005963902351478305,-0.004286798557242574,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.9775946405888192,False,2048.0,0.0012687569993129826,conditional_on_independence_bounds_and_bias_envelope,0.0012687569993129826,0.00795824175462374,True
2048,116,202609056911116,independent_noise_null,0,-0.0053725154921972565,-0.0922479885473735,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08669243299081794,conditional_on_independence_bounds_and_bias_envelope,-0.08669243299081794,1.0,False
2048,116,202609056911116,shared_signal_alternative,0.25,0.24949831730253033,0.16262284424735407,0.08131991749862068,0.005555555556555556,0.0,0.05,1.960473530629177e-12,True,2048.0,0.16817839980390964,conditional_on_independence_bounds_and_bias_envelope,0.16817839980390964,5.662769839537445e-13,True
2048,117,202609056911117,noise_free_null,0,0.005706887016635202,-0.004543813892085678,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.9968926674428263,False,2048.0,0.0010117416644698789,conditional_on_independence_bounds_and_bias_envelope,0.0010117416644698789,0.011963211754190557,True
2048,117,202609056911117,independent_noise_null,0,0.000902133200117535,-0.0859733398550587,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08041778429850314,conditional_on_independence_bounds_and_bias_envelope,-0.08041778429850314,0.9996313871967474,False
2048,117,202609056911117,shared_signal_alternative,0.25,0.25153397657750287,0.16465850352232664,0.08131991749862068,0.005555555556555556,0.0,0.05,1.2478125466325915e-12,True,2048.0,0.17021405907888218,conditional_on_independence_bounds_and_bias_envelope,0.17021405907888218,3.5675273902242787e-13,True
2048,118,202609056911118,noise_free_null,0,0.0057267198367062,-0.004523981072014679,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.9960265574630116,False,2048.0,0.0010315744845408774,conditional_on_independence_bounds_and_bias_envelope,0.0010315744845408774,0.011600178790100736,True
2048,118,202609056911118,independent_noise_null,0,0.012234567851688713,-0.07464090520348753,0.08131991749862068,0.005555555556555556,0.0,0.05,0.9799943438608832,False,2048.0,-0.06908534964693197,conditional_on_independence_bounds_and_bias_envelope,-0.06908534964693197,0.9344390704365502,False
2048,118,202609056911118,shared_signal_alternative,0.25,0.2542559408000962,0.16738046774491996,0.08131991749862068,0.005555555556555556,0.0,0.05,6.780142960212028e-13,True,2048.0,0.17293602330147553,conditional_on_independence_bounds_and_bias_envelope,0.17293602330147553,1.9120823588488085e-13,True
2048,119,202609056911119,noise_free_null,0,0.006185736111271811,-0.0040649647974490685,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.9474625911448827,False,2048.0,0.0014905907591064881,conditional_on_independence_bounds_and_bias_envelope,0.0014905907591064881,0.0055175983124178376,True
2048,119,202609056911119,independent_noise_null,0,0.011822703020644027,-0.07505277003453222,0.08131991749862068,0.005555555556555556,0.0,0.05,0.982364369269224,False,2048.0,-0.06949721447797666,conditional_on_independence_bounds_and_bias_envelope,-0.06949721447797666,0.9386428142943589,False
2048,119,202609056911119,shared_signal_alternative,0.25,0.2617331236672318,0.17485765061205552,0.08131991749862068,0.005555555556555556,0.0,0.05,1.2261151693691073e-13,True,2048.0,0.1804132061686111,conditional_on_independence_bounds_and_bias_envelope,0.1804132061686111,3.3300737960655077e-14,True
2048,120,202609056911120,noise_free_null,0,0.005844806277873717,-0.0044058946308471614,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.9886945662586104,False,2048.0,0.0011496609257083948,conditional_on_independence_bounds_and_bias_envelope,0.0011496609257083948,0.009634279184645461,True
2048,120,202609056911120,independent_noise_null,0,0.016704950258028633,-0.07017052279714761,0.08131991749862068,0.005555555556555556,0.0,0.05,0.9452428539465474,False,2048.0,-0.06461496724059206,conditional_on_independence_bounds_and_bias_envelope,-0.06461496724059206,0.8812488206333045,False
2048,120,202609056911120,shared_signal_alternative,0.25,0.24738324324221717,0.16050777018704093,0.08131991749862068,0.005555555556555556,0.0,0.05,3.122482314366431e-12,True,2048.0,0.16606332574359647,conditional_on_independence_bounds_and_bias_envelope,0.16606332574359647,9.11573045026823e-13,True
2048,121,202609056911121,noise_free_null,0,0.006558731972645888,-0.0036919689360749904,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.8721794004996897,False,2048.0,0.001863586620480566,conditional_on_independence_bounds_and_bias_envelope,0.001863586620480566,0.002891991797206858,True
2048,121,202609056911121,independent_noise_null,0,-0.0010140645296668402,-0.08788953758484308,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08233398202828753,conditional_on_independence_bounds_and_bias_envelope,-0.08233398202828753,1.0,False
2048,121,202609056911121,shared_signal_alternative,0.25,0.23013762351713912,0.14326215046196286,0.08131991749862068,0.005555555556555556,0.0,0.05,1.19394963425456e-10,True,2048.0,0.14881770601851843,conditional_on_independence_bounds_and_bias_envelope,0.14881770601851843,3.801688132466919e-11,True
2048,122,202609056911122,noise_free_null,0,0.005180244593343793,-0.005070456315377086,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.0004850992411784709,conditional_on_independence_bounds_and_bias_envelope,0.0004850992411784709,0.026075856601128475,True
2048,122,202609056911122,independent_noise_null,0,-0.0005418484720159366,-0.08741732152719217,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08186176597063662,conditional_on_independence_bounds_and_bias_envelope,-0.08186176597063662,1.0,False
2048,122,202609056911122,shared_signal_alternative,0.25,0.25345144672583997,0.16657597367066374,0.08131991749862068,0.005555555556555556,0.0,0.05,8.125280203513663e-13,True,2048.0,0.17213152922721928,conditional_on_independence_bounds_and_bias_envelope,0.17213152922721928,2.3007250310116265e-13,True
2048,123,202609056911123,noise_free_null,0,0.007124040418563271,-0.003126660490157608,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.7158229074680286,False,2048.0,0.0024288950663979483,conditional_on_independence_bounds_and_bias_envelope,0.0024288950663979483,0.0010108544462631103,True
2048,123,202609056911123,independent_noise_null,0,0.009578896717725192,-0.07729657633745105,0.08131991749862068,0.005555555556555556,0.0,0.05,0.9926938011481741,False,2048.0,-0.07174102078089549,conditional_on_independence_bounds_and_bias_envelope,-0.07174102078089549,0.9592858470890028,False
2048,123,202609056911123,shared_signal_alternative,0.25,0.26457968705003876,0.1777042139948625,0.08131991749862068,0.005555555556555556,0.0,0.05,6.309585841440069e-14,True,2048.0,0.18325976955141807,conditional_on_independence_bounds_and_bias_envelope,0.18325976955141807,1.689276913313592e-14,True
2048,124,202609056911124,noise_free_null,0,0.006201472818537947,-0.004049228090182932,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.9448804952974069,False,2048.0,0.0015063274663726248,conditional_on_independence_bounds_and_bias_envelope,0.0015063274663726248,0.005373352685432719,True
2048,124,202609056911124,independent_noise_null,0,0.0023356332470151797,-0.08453983980816106,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.0789842842516055,conditional_on_independence_bounds_and_bias_envelope,-0.0789842842516055,0.9975317910657049,False
2048,124,202609056911124,shared_signal_alternative,0.25,0.2502098925654079,0.16333441951023164,0.08131991749862068,0.005555555556555556,0.0,0.05,1.6747868943979411e-12,True,2048.0,0.16888997506678718,conditional_on_independence_bounds_and_bias_envelope,0.16888997506678718,4.820276764326935e-13,True
2048,125,202609056911125,noise_free_null,0,0.005702471832104444,-0.0045482290766164345,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.9970710770306741,False,2048.0,0.0010073264799391219,conditional_on_independence_bounds_and_bias_envelope,0.0010073264799391219,0.012045388732356489,True
2048,125,202609056911125,independent_noise_null,0,-0.005741050226366994,-0.09261652328154324,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08706096772498768,conditional_on_independence_bounds_and_bias_envelope,-0.08706096772498768,1.0,False
2048,125,202609056911125,shared_signal_alternative,0.25,0.24174045873380265,0.1548649856786264,0.08131991749862068,0.005555555556555556,0.0,0.05,1.059673523729364e-11,True,2048.0,0.16042054123518196,conditional_on_independence_bounds_and_bias_envelope,0.16042054123518196,3.1827221030654057e-12,True
2048,126,202609056911126,noise_free_null,0,0.007673947694609717,-0.0025767532141111613,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.5434364996428501,False,2048.0,0.002978802342444395,conditional_on_independence_bounds_and_bias_envelope,0.002978802342444395,0.0003345208194913221,True
2048,126,202609056911126,independent_noise_null,0,0.014008483283502996,-0.07286698977167325,0.08131991749862068,0.005555555556555556,0.0,0.05,0.968149689880848,False,2048.0,-0.06731143421511769,conditional_on_independence_bounds_and_bias_envelope,-0.06731143421511769,0.914939008433174,False
2048,126,202609056911126,shared_signal_alternative,0.25,0.26793760103932923,0.18106212798415297,0.08131991749862068,0.005555555556555556,0.0,0.05,2.8545689758329876e-14,True,2048.0,0.18661768354070854,conditional_on_independence_bounds_and_bias_envelope,0.18661768354070854,7.514500570002539e-15,True
2048,127,202609056911127,noise_free_null,0,0.005802058606094887,-0.004448642302625993,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.9917764820579316,False,2048.0,0.001106913253929564,conditional_on_independence_bounds_and_bias_envelope,0.001106913253929564,0.01030868370611513,True
2048,127,202609056911127,independent_noise_null,0,-0.0028687056601328954,-0.08974417871530914,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08418862315875358,conditional_on_independence_bounds_and_bias_envelope,-0.08418862315875358,1.0,False
2048,127,202609056911127,shared_signal_alternative,0.25,0.25655248366687017,0.1696770106116939,0.08131991749862068,0.005555555556555556,0.0,0.05,4.0314778901319545e-13,True,2048.0,0.17523256616824948,conditional_on_independence_bounds_and_bias_envelope,0.17523256616824948,1.1238588609916501e-13,True
2048,128,202609056911128,noise_free_null,0,0.005497753658592993,-0.004752947250127887,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.0008026083064276699,conditional_on_independence_bounds_and_bias_envelope,0.0008026083064276699,0.016449172734843465,True
2048,128,202609056911128,independent_noise_null,0,0.006486283414110626,-0.08038918964106562,0.08131991749862068,0.005555555556555556,0.0,0.05,0.9996076538868578,False,2048.0,-0.07483363408451006,conditional_on_independence_bounds_and_bias_envelope,-0.07483363408451006,0.9811214368507305,False
2048,128,202609056911128,shared_signal_alternative,0.25,0.25191150227457465,0.16503602921939842,0.08131991749862068,0.005555555556555556,0.0,0.05,1.1470475974033527e-12,True,2048.0,0.17059158477595396,conditional_on_independence_bounds_and_bias_envelope,0.17059158477595396,3.273212002140276e-13,True
2048,129,202609056911129,noise_free_null,0,0.005296319909778529,-0.004954380998942349,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.0006011745576132069,conditional_on_independence_bounds_and_bias_envelope,0.0006011745576132069,0.022103841103875123,True
2048,129,202609056911129,independent_noise_null,0,0.010662592953077215,-0.07621288010209902,0.08131991749862068,0.005555555556555556,0.0,0.05,0.9882541603606082,False,2048.0,-0.07065732454554347,conditional_on_independence_bounds_and_bias_envelope,-0.07065732454554347,0.9498005445419898,False
2048,129,202609056911129,shared_signal_alternative,0.25,0.2657044545737482,0.17882898151857196,0.08131991749862068,0.005555555556555556,0.0,0.05,4.8430006440128156e-14,True,2048.0,0.18438453707512753,conditional_on_independence_bounds_and_bias_envelope,0.18438453707512753,1.2893053181395039e-14,True
2048,130,202609056911130,noise_free_null,0,0.005265644526548287,-0.004985056382172593,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.000570499174382964,conditional_on_independence_bounds_and_bias_envelope,0.000570499174382964,0.023098795636441582,True
2048,130,202609056911130,independent_noise_null,0,-0.01010897990372032,-0.09698445295889656,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.091428897402341,conditional_on_independence_bounds_and_bias_envelope,-0.091428897402341,1.0,False
2048,130,202609056911130,shared_signal_alternative,0.25,0.26870535466230966,0.18182988160713343,0.08131991749862068,0.005555555556555556,0.0,0.05,2.3777158024907874e-14,True,2048.0,0.187385437163689,conditional_on_independence_bounds_and_bias_envelope,0.187385437163689,6.235068253942276e-15,True
2048,131,202609056911131,noise_free_null,0,0.005235611342903876,-0.005015089565817003,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.0005404659907385533,conditional_on_independence_bounds_and_bias_envelope,0.0005404659907385533,0.024110321367598487,True
2048,131,202609056911131,independent_noise_null,0,-0.006291441330495853,-0.0931669143856721,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08761135882911654,conditional_on_independence_bounds_and_bias_envelope,-0.08761135882911654,1.0,False
2048,131,202609056911131,shared_signal_alternative,0.25,0.25713526995341085,0.17025979689823462,0.08131991749862068,0.005555555556555556,0.0,0.05,3.5305312527432774e-13,True,2048.0,0.17581535245479016,conditional_on_independence_bounds_and_bias_envelope,0.17581535245479016,9.813266177560212e-14,True
2048,132,202609056911132,noise_free_null,0,0.0062837154284166585,-0.00396698548030422,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.9304806017127295,False,2048.0,0.0015885700762513363,conditional_on_independence_bounds_and_bias_envelope,0.0015885700762513363,0.004673520473368793,True
2048,132,202609056911132,independent_noise_null,0,0.006015835007806371,-0.08085963804736987,0.08131991749862068,0.005555555556555556,0.0,0.05,0.9999040308888422,False,2048.0,-0.07530408249081431,conditional_on_independence_bounds_and_bias_envelope,-0.07530408249081431,0.983739054540319,False
2048,132,202609056911132,shared_signal_alternative,0.25,0.2576203641141126,0.17074489105893637,0.08131991749862068,0.005555555556555556,0.0,0.05,3.1606283920393843e-13,True,2048.0,0.1763004466154919,conditional_on_independence_bounds_and_bias_envelope,0.1763004466154919,8.763680539926993e-14,True
2048,133,202609056911133,noise_free_null,0,0.004822111428372611,-0.005428589480348267,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.00012696607620728888,conditional_on_independence_bounds_and_bias_envelope,0.00012696607620728888,0.0424281132518566,True
2048,133,202609056911133,independent_noise_null,0,-0.025060219418431028,-0.11193569247360727,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.10638013691705171,conditional_on_independence_bounds_and_bias_envelope,-0.10638013691705171,1.0,False
2048,133,202609056911133,shared_signal_alternative,0.25,0.24727499845906575,0.1603995254038895,0.08131991749862068,0.005555555556555556,0.0,0.05,3.1974051013295093e-12,True,2048.0,0.16595508096044506,conditional_on_independence_bounds_and_bias_envelope,0.16595508096044506,9.339546195212982e-13,True
2048,134,202609056911134,noise_free_null,0,0.005300285175574235,-0.004950415733146644,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.0006051398234089125,conditional_on_independence_bounds_and_bias_envelope,0.0006051398234089125,0.02197798555305594,True
2048,134,202609056911134,independent_noise_null,0,0.02379264826600167,-0.06308282478917457,0.08131991749862068,0.005555555556555556,0.0,0.05,0.860133416071324,False,2048.0,-0.057527269232619006,conditional_on_independence_bounds_and_bias_envelope,-0.057527269232619006,0.7737973364823032,False
2048,134,202609056911134,shared_signal_alternative,0.25,0.24885461260703368,0.16197913955185744,0.08131991749862068,0.005555555556555556,0.0,0.05,2.2597822747698406e-12,True,2048.0,0.16753469510841298,conditional_on_independence_bounds_and_bias_envelope,0.16753469510841298,6.548497500376987e-13,True
2048,135,202609056911135,noise_free_null,0,0.00542185955725789,-0.004828841351462989,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.0007267142050925674,conditional_on_independence_bounds_and_bias_envelope,0.0007267142050925674,0.01841004422221687,True
2048,135,202609056911135,independent_noise_null,0,-0.011356891099644387,-0.09823236415482063,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.09267680859826508,conditional_on_independence_bounds_and_bias_envelope,-0.09267680859826508,1.0,False
2048,135,202609056911135,shared_signal_alternative,0.25,0.25712821158343546,0.1702527385282592,0.08131991749862068,0.005555555556555556,0.0,0.05,3.5362158872085514e-13,True,2048.0,0.17580829408481474,conditional_on_independence_bounds_and_bias_envelope,0.17580829408481474,9.829416081443189e-14,True
2048,136,202609056911136,noise_free_null,0,0.0059006346610666486,-0.004350066247654231,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.9839478569884207,False,2048.0,0.0012054893089013259,conditional_on_independence_bounds_and_bias_envelope,0.0012054893089013259,0.008812903044824237,True
2048,136,202609056911136,independent_noise_null,0,-0.006752320939201504,-0.09362779399437775,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08807223843782219,conditional_on_independence_bounds_and_bias_envelope,-0.08807223843782219,1.0,False
2048,136,202609056911136,shared_signal_alternative,0.25,0.24252716645053263,0.15565169339535637,0.08131991749862068,0.005555555556555556,0.0,0.05,8.95237496639435e-12,True,2048.0,0.16120724895191194,conditional_on_independence_bounds_and_bias_envelope,0.16120724895191194,2.678213252204694e-12,True
2048,137,202609056911137,noise_free_null,0,0.005092834022931989,-0.00515786688578889,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.0003976886707666664,conditional_on_independence_bounds_and_bias_envelope,0.0003976886707666664,0.029460213498119472,True
2048,137,202609056911137,independent_noise_null,0,-0.0050715311792569285,-0.09194700423443317,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08639144867787761,conditional_on_independence_bounds_and_bias_envelope,-0.08639144867787761,1.0,False
2048,137,202609056911137,shared_signal_alternative,0.25,0.2660979207366037,0.17922244768142748,0.08131991749862068,0.005555555556555556,0.0,0.05,4.413747309480842e-14,True,2048.0,0.18477800323798302,conditional_on_independence_bounds_and_bias_envelope,0.18477800323798302,1.1727045076591701e-14,True
2048,138,202609056911138,noise_free_null,0,0.004905884804640325,-0.005344816104080555,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.00021073945247500223,conditional_on_independence_bounds_and_bias_envelope,0.00021073945247500223,0.037980147533694254,True
2048,138,202609056911138,independent_noise_null,0,0.016694867607510756,-0.07018060544766548,0.08131991749862068,0.005555555556555556,0.0,0.05,0.9453390892086452,False,2048.0,-0.06462504989110993,conditional_on_independence_bounds_and_bias_envelope,-0.06462504989110993,0.8813832702685257,False
2048,138,202609056911138,shared_signal_alternative,0.25,0.25939216366224455,0.17251669060706828,0.08131991749862068,0.005555555556555556,0.0,0.05,2.1058336384181466e-13,True,2048.0,0.17807224616362385,conditional_on_independence_bounds_and_bias_envelope,0.17807224616362385,5.787140134883428e-14,True
2048,139,202609056911139,noise_free_null,0,0.007393255195183403,-0.0028574457135374758,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.6319544542690662,False,2048.0,0.0026981098430180804,conditional_on_independence_bounds_and_bias_envelope,0.0026981098430180804,0.0005943302031210127,True
2048,139,202609056911139,independent_noise_null,0,0.0012430440181376088,-0.08563242903703863,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08007687348048308,conditional_on_independence_bounds_and_bias_envelope,-0.08007687348048308,0.9993002705274721,False
2048,139,202609056911139,shared_signal_alternative,0.25,0.2744383998341393,0.18756292677896305,0.08131991749862068,0.005555555556555556,0.0,0.05,5.971301099428041e-15,True,2048.0,0.19311848233551862,conditional_on_independence_bounds_and_bias_envelope,0.19311848233551862,1.5213102074542591e-15,True
2048,140,202609056911140,noise_free_null,0,0.004604812805372991,-0.005645888103347888,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-9.033254679233156e-05,conditional_on_independence_bounds_and_bias_envelope,-9.033254679233156e-05,0.05604681170969815,False
2048,140,202609056911140,independent_noise_null,0,0.0038739266006820286,-0.08300154645449422,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.07744599089793866,conditional_on_independence_bounds_and_bias_envelope,-0.07744599089793866,0.9932245759698091,False
2048,140,202609056911140,shared_signal_alternative,0.25,0.2597115664969451,0.17283609344176887,0.08131991749862068,0.005555555556555556,0.0,0.05,1.95660020026854e-13,True,2048.0,0.1783916489983244,conditional_on_independence_bounds_and_bias_envelope,0.1783916489983244,5.368387023008426e-14,True
2048,141,202609056911141,noise_free_null,0,0.005063759289665528,-0.005186941619055352,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.00036861393750020497,conditional_on_independence_bounds_and_bias_envelope,0.00036861393750020497,0.030666492749054107,True
2048,141,202609056911141,independent_noise_null,0,-0.004672199966740119,-0.09154767302191635,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.0859921174653608,conditional_on_independence_bounds_and_bias_envelope,-0.0859921174653608,1.0,False
2048,141,202609056911141,shared_signal_alternative,0.25,0.25324488763884784,0.16636941458367158,0.08131991749862068,0.005555555556555556,0.0,0.05,8.510952972969475e-13,True,2048.0,0.17192497014022715,conditional_on_independence_bounds_and_bias_envelope,0.17192497014022715,2.412437665802473e-13,True
2048,142,202609056911142,noise_free_null,0,0.006012512555243564,-0.0042381883534773155,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.9720225376787444,False,2048.0,0.0013173672030782413,conditional_on_independence_bounds_and_bias_envelope,0.0013173672030782413,0.007352887000664138,True
2048,142,202609056911142,independent_noise_null,0,0.005329678932671196,-0.08154579412250504,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.07599023856594948,conditional_on_independence_bounds_and_bias_envelope,-0.07599023856594948,0.9872144334071798,False
2048,142,202609056911142,shared_signal_alternative,0.25,0.26631774943648806,0.17944227638131183,0.08131991749862068,0.005555555556555556,0.0,0.05,4.190457814663624e-14,True,2048.0,0.1849978319378674,conditional_on_independence_bounds_and_bias_envelope,0.1849978319378674,1.1121466428969625e-14,True
2048,143,202609056911143,noise_free_null,0,0.004910135479481194,-0.005340565429239685,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.00021499012731587174,conditional_on_independence_bounds_and_bias_envelope,0.00021499012731587174,0.037765401966535966,True
2048,143,202609056911143,independent_noise_null,0,0.023759914911040993,-0.06311555814413525,0.08131991749862068,0.005555555556555556,0.0,0.05,0.860598336361019,False,2048.0,-0.05756000258757969,conditional_on_independence_bounds_and_bias_envelope,-0.05756000258757969,0.7743431621425321,False
2048,143,202609056911143,shared_signal_alternative,0.25,0.2543550904751626,0.16747961741998635,0.08131991749862068,0.005555555556555556,0.0,0.05,6.630316321827183e-13,True,2048.0,0.17303517297654192,conditional_on_independence_bounds_and_bias_envelope,0.17303517297654192,1.8688964984724316e-13,True
