replication,seed,condition,clusters,reject,fold_scheme,lag,n,periods,calendar_gaps,mean_product,standard_error,statistic,p_one_sided,inference_status,nuisance_r2
222,202609058430222,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014917644817199451,0.0005286346848050266,28.219194173196264,1.7001876101068199e-175,computed,0.9734545010034963
223,202609058430223,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015289964519631629,0.0005205837978844563,29.370803666512185,6.481928880175903e-190,computed,0.972653531746433
224,202609058430224,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015208642355660969,0.0005368892783455802,28.32733483247472,7.96139307603477e-177,computed,0.9727085048753279
225,202609058430225,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015392102212285767,0.000587872850462245,26.182706345739458,2.0913340226877925e-151,computed,0.972649204777628
226,202609058430226,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.01472653341349205,0.000523514318327272,28.130144483050877,2.0964633439449696e-174,computed,0.9733367996455704
227,202609058430227,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014473124171145922,0.000487427567697723,29.692871577836964,4.7456111314661726e-194,computed,0.9731676980158116
228,202609058430228,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014388936204464155,0.0005068266254913373,28.390253157112586,1.3338947105832604e-177,computed,0.9734238478788341
229,202609058430229,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014967375912773423,0.0006141760981416291,24.369844346046083,1.7860896152597522e-131,computed,0.9720911372886618
230,202609058430230,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014291705176362855,0.0005292637551484827,27.002992434940833,6.8151410356110885e-161,computed,0.9730104985858312
231,202609058430231,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014404192232576886,0.0004448630080359438,32.378939071987446,2.716448651682856e-230,computed,0.9722468922172207
232,202609058430232,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014611633024260762,0.0005816474725105505,25.121114961942386,1.4621293338855347e-139,computed,0.9725055304262928
233,202609058430233,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014062578367800078,0.000490078193424821,28.694560493553784,2.2303174308677763e-181,computed,0.9735299969391599
234,202609058430234,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014186082905595315,0.0004504473851798053,31.493318359329912,5.361694060908063e-218,computed,0.9732125210931142
235,202609058430235,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014507680383797336,0.0004090203035256433,35.469340418422,7.301138600773896e-276,computed,0.9730170076846348
236,202609058430236,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014804535508416762,0.0005410033578197608,27.36496048394029,3.583988615792943e-165,computed,0.971511831570791
237,202609058430237,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015376431694022648,0.0005636087224646938,27.28210384463288,3.4585576406021903e-164,computed,0.971736796637953
238,202609058430238,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.013953819386640058,0.0005377950867419464,25.946349698311035,9.996131005685619e-149,computed,0.9741549890681247
239,202609058430239,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014716475354583834,0.0005878658331387719,25.03373138052379,1.3127672819260773e-138,computed,0.9737558872062566
240,202609058430240,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014363204010778634,0.00039263186192369664,36.58186052554735,2.7785677353101705e-293,computed,0.973597595363398
241,202609058430241,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015515156832829086,0.0004993600743883616,31.070078743945917,3.055447678115764e-212,computed,0.9724894701105715
242,202609058430242,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.01493305275355922,0.0006179863349141747,24.164050092844057,2.6572949685754134e-129,computed,0.9727472592805569
243,202609058430243,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014368678963256403,0.00047102163202124693,30.505348345887132,1.1066172399672583e-204,computed,0.9740759129692391
244,202609058430244,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015295131234445107,0.0005302186479923143,28.846837606260156,2.7757335097980966e-183,computed,0.9726798841261303
245,202609058430245,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014802142036211718,0.0005433099206194969,27.244380186052755,9.686187026653646e-164,computed,0.9729904440958194
246,202609058430246,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014156366632951585,0.0005468780727213893,25.88578211319809,4.814425451319759e-148,computed,0.9740437738561687
247,202609058430247,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014635692942164446,0.0004867342268484179,30.069167391267914,6.131735951059041e-199,computed,0.9732815593283213
248,202609058430248,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014639603378684016,0.0005776144989457614,25.344937506595883,5.109422205430473e-142,computed,0.9731239941892192
249,202609058430249,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014845732971088502,0.0004671382040664152,31.78017306625132,6.082536301987365e-222,computed,0.9732821576059514
250,202609058430250,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014788470098521845,0.0004822998057219619,30.662401110414628,9.030943027589428e-207,computed,0.9728645236559751
251,202609058430251,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014320248532123572,0.000377317572761882,37.952773912178245,0.0,computed,0.9733702139001444
252,202609058430252,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.01632866998604266,0.0005371212698523972,30.40034141736714,2.718073157425162e-203,computed,0.9720030181678126
253,202609058430253,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.01495679684799104,0.0005627533029622414,26.57789260278155,6.114468953052345e-156,computed,0.973050816837847
254,202609058430254,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015072077891814334,0.0005873760417866396,25.660014742802815,1.6343982452080567e-145,computed,0.9721185035098565
255,202609058430255,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015459284513513263,0.000494002238707156,31.29395638767036,2.8195004952765017e-215,computed,0.9729653545683915
256,202609058430256,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.0156227262161451,0.0005809634936117842,26.89106353141121,1.3969205083788894e-159,computed,0.9724952168633699
257,202609058430257,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014133249220482988,0.0005404069758022938,26.152973320710046,4.55845675749889e-151,computed,0.9730475071290936
258,202609058430258,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014083914512285533,0.0005031528663459387,27.991323222637178,1.0360783343743986e-172,computed,0.9733560482102736
259,202609058430259,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015097791210301317,0.0005115686581444402,29.51273689256876,9.880994067303197e-192,computed,0.9725754692981141
260,202609058430260,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014916684677310272,0.0004050016167507574,36.831173161686834,2.9273437770010428e-297,computed,0.9726654849356069
261,202609058430261,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015467204235518867,0.0005162863091963854,29.958579106221155,1.7009159915527904e-197,computed,0.9727372768391545
262,202609058430262,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015610605553976396,0.0005864271827431929,26.619853262860367,1.9996627655397262e-156,computed,0.97217014498169
263,202609058430263,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014774743796184858,0.0005258981519349644,28.09430636297803,5.748924137634893e-174,computed,0.9734650922745368
264,202609058430264,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014254747384583695,0.0005245246584247298,27.176505728813652,6.156432941322594e-163,computed,0.9731448992079803
265,202609058430265,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.01573603686259703,0.0004113331418199325,38.25618522488452,0.0,computed,0.9724618119318411
266,202609058430266,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015095019660273977,0.0005943673303942256,25.39678560438696,1.3683670679263417e-142,computed,0.9720149958176887
267,202609058430267,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014949943181536824,0.0004410177482683515,33.898733645612936,3.4770614016844924e-252,computed,0.9735431913356409
268,202609058430268,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015175035843262767,0.0005450689427128199,27.84058062038223,7.003198780987028e-171,computed,0.973189926482457
269,202609058430269,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.01462654649644906,0.0005421796558973804,26.977306022742873,1.3645038271645517e-160,computed,0.9733832817275322
270,202609058430270,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.01456624458626777,0.0006043653834479353,24.10171890250663,1.1990493558527548e-128,computed,0.9728914369911529
271,202609058430271,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.016318795031423156,0.0006299398625902673,25.905322079986252,2.9004507352300316e-148,computed,0.9718764565606652
272,202609058430272,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015204324964390167,0.0005213443693988603,29.163688833777215,2.801076880597233e-187,computed,0.9718535273005487
273,202609058430273,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014738424269916109,0.0005484872809047989,26.8710411034568,2.3946496008908466e-159,computed,0.9728375167307942
274,202609058430274,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015279587897722028,0.0005588270867185495,27.342246395829267,6.676651970705722e-165,computed,0.9729255527390671
275,202609058430275,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015561512099982227,0.0005090944646017317,30.56704242925939,1.6786237981204316e-205,computed,0.9711370020002241
276,202609058430276,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.016228991269919082,0.000534297895344001,30.374424850523226,5.979344298087774e-203,computed,0.9717902303214461
277,202609058430277,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014774411155387203,0.0005439236778322091,27.16265490458176,8.973959934847659e-163,computed,0.9733197390137687
278,202609058430278,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015221662304879754,0.0006410484921968936,23.744946739855255,6.195447209111904e-125,computed,0.9729472985690447
279,202609058430279,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.01488676004647309,0.0005215837701743121,28.541455654377376,1.7929570374683947e-179,computed,0.9735270440909937
280,202609058430280,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014357286368880102,0.00048727109285318895,29.464679065634297,4.082939638334107e-191,computed,0.972872319704691
281,202609058430281,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.013732676076296675,0.0005576824705031233,24.624543181189633,3.4487589181913853e-134,computed,0.9739772178725531
282,202609058430282,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.01434283628624808,0.0004541776001274985,31.579796718776322,3.4969761521605836e-219,computed,0.9728676252466194
283,202609058430283,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014858267285076584,0.0005293627582382028,28.068214194982442,1.1972837187482052e-173,computed,0.9734506199469086
284,202609058430284,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015046785661389686,0.0005409733817534255,27.814281014380814,1.4572849163522332e-170,computed,0.9728071181615495
285,202609058430285,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014609781487079185,0.0006213939100945869,23.51130458432611,1.5627372141350444e-122,computed,0.9734635236733894
286,202609058430286,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015077776035084,0.0005222636674020165,28.870045871825436,1.4195761903986141e-183,computed,0.9732132077380431
287,202609058430287,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.01440228687274016,0.0004632691754804854,31.088377200582467,1.7291615896357995e-212,computed,0.9726150163123533
288,202609058430288,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015157947001413132,0.0005835725898529342,25.97439849810814,4.820913914985025e-149,computed,0.9727476357974956
289,202609058430289,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015419459572204211,0.0007031857193662944,21.9280044340208,7.02267096584509e-107,computed,0.9715725882879819
290,202609058430290,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014059889127200551,0.0005204381887368915,27.01548316683685,4.8613705752943584e-161,computed,0.9740316534481189
291,202609058430291,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015497716771857899,0.00048148744431326533,32.1871669861754,1.3344077042534003e-227,computed,0.9722959178162699
292,202609058430292,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015402963838273194,0.0005111752460960649,30.13245253151113,9.106889247997857e-200,computed,0.9722754164172643
293,202609058430293,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014427473354817363,0.0005822409274179965,24.779215399366347,7.510101162726897e-136,computed,0.9720547068823325
294,202609058430294,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014180393075223747,0.00042699005156263196,33.21012520860508,3.844664472906252e-242,computed,0.9732365279619393
295,202609058430295,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.01500248986008453,0.0005190551556330399,28.903459867935396,5.400911019000129e-184,computed,0.9726321273635102
296,202609058430296,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015167569737508073,0.000433338206597689,35.00169038081066,1.0602351111622314e-268,computed,0.972597219894973
297,202609058430297,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015536325948999917,0.0005258224019178831,29.546717470257576,3.618385138270012e-192,computed,0.9723069535330144
298,202609058430298,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.015339626151061438,0.0004944254262981812,31.02515634341653,1.2343178139306017e-211,computed,0.972113025365827
299,202609058430299,high_overlap_shared_noise_alternative,50,True,contiguous,0,4000,50,0,0.014075400449616658,0.000472933406163341,29.761907841958024,6.0813109987844e-195,computed,0.9729786486425026
0,202609058430000,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014500060158332218,0.00035812437973635486,40.48889430260771,0.0,computed,0.9738788127174991
1,202609058430001,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014911273198326953,0.0003868980762137304,38.54057209136822,0.0,computed,0.9734165182819621
2,202609058430002,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014968406384401554,0.00033466320359615785,44.726776722259885,0.0,computed,0.9730552040959384
3,202609058430003,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.013733750086109163,0.00039672589906034295,34.61773007166398,6.83546544498866e-263,computed,0.9736883701750897
4,202609058430004,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014634847910744863,0.0003452613152065379,42.387743040340865,0.0,computed,0.9734633148069819
5,202609058430005,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.015176060072497676,0.00039159497102287993,38.75448153191675,0.0,computed,0.9728611755360171
6,202609058430006,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014522881689762497,0.00031512723121307007,46.08577187651231,0.0,computed,0.9736869282206363
7,202609058430007,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.01453939022791932,0.0003732932727949688,38.948974673607566,0.0,computed,0.9737040333582909
8,202609058430008,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.015362008278546842,0.000354139786040233,43.37837454050305,0.0,computed,0.9733783995588006
9,202609058430009,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.01425282872877455,0.0003413292114966694,41.756838409107644,0.0,computed,0.973538835232862
10,202609058430010,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014331033558394464,0.00037404191121088185,38.31397800316217,0.0,computed,0.9739688830434687
11,202609058430011,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.0149468108329125,0.0003365395876392728,44.413232148289076,0.0,computed,0.972392196793414
12,202609058430012,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014432904542228163,0.00040389543285209497,35.73426032651734,5.808459941484523e-280,computed,0.9732738640045839
13,202609058430013,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014445900124657957,0.0003401058756571666,42.47471495970186,0.0,computed,0.9730224850064131
14,202609058430014,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.01517859412226451,0.0003533465549234748,42.95667783021623,0.0,computed,0.9732236578554373
15,202609058430015,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.01519946189642917,0.00036515496374042126,41.62468925722739,0.0,computed,0.9731228664311512
16,202609058430016,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.015062975164007874,0.0003644366921457691,41.33221349178231,0.0,computed,0.9726200437303654
17,202609058430017,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.015208395213770874,0.0003449448566424161,44.08935202514562,0.0,computed,0.9729085990003559
18,202609058430018,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014226777464221343,0.00035160600965164436,40.46227047801772,0.0,computed,0.9742340347803329
19,202609058430019,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014262245514629275,0.00039545482606387914,36.06542283624943,3.9525022730811856e-285,computed,0.9741249495648556
20,202609058430020,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014536853997502227,0.0003951358546695118,36.789508787201115,1.3584174616272577e-296,computed,0.9729754368996619
21,202609058430021,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014937100121371833,0.00037322998389153144,40.02116862538266,0.0,computed,0.972699577315229
22,202609058430022,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014605793888944254,0.0003823623228989998,38.19883135505049,0.0,computed,0.9733486448194003
23,202609058430023,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.01459383678177561,0.0004152701927250864,35.14299132814692,7.437008267594306e-271,computed,0.9733791991615203
24,202609058430024,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.013834720046687458,0.00035337467128913023,39.150287699505,0.0,computed,0.9740086451340713
25,202609058430025,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.01444632446324415,0.0003625549155018045,39.845893257989076,0.0,computed,0.9727332382087729
26,202609058430026,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.01426863178834112,0.0003516074533946781,40.58114141375903,0.0,computed,0.9733822518049721
27,202609058430027,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.015281702418818975,0.00035811901343068403,42.67213369216107,0.0,computed,0.9722806533684946
28,202609058430028,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014462373867075527,0.00033430422216690337,43.26111639671455,0.0,computed,0.9733851979926921
29,202609058430029,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.01526962688733483,0.0003340216239205632,45.71448611053469,0.0,computed,0.973215347136383
30,202609058430030,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014742294664415396,0.000373652219940488,39.454588726285145,0.0,computed,0.9733571225780644
31,202609058430031,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014853580707513369,0.0004008604322317273,37.05424510176372,7.671594661695468e-301,computed,0.9731586337040302
32,202609058430032,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014461920040838966,0.00034708082539711675,41.667297593556725,0.0,computed,0.9730663568429225
33,202609058430033,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.015033767436580277,0.0003528186853020277,42.61046271886291,0.0,computed,0.9728049663201083
34,202609058430034,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014566322187114702,0.0003327266662802866,43.77864374370323,0.0,computed,0.973436368530647
35,202609058430035,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014231821189710177,0.0003596095062428665,39.575764663180365,0.0,computed,0.973573948190729
36,202609058430036,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014454557899967082,0.0003841091660265307,37.63137977022057,3.2986899566206e-310,computed,0.9737299072571377
37,202609058430037,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014676354580730291,0.00033792171590249005,43.43122649437915,0.0,computed,0.9736036558133477
38,202609058430038,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.01467738528667789,0.0003527234327198658,41.61159686358213,0.0,computed,0.9720504764333923
39,202609058430039,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014725674667818114,0.0003831138166660622,38.43681440665352,0.0,computed,0.973067005261135
40,202609058430040,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.01437007201233066,0.0003634359057020966,39.53949454875713,0.0,computed,0.9736241561670964
41,202609058430041,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014225236694052257,0.0003539444512835347,40.190591044629286,0.0,computed,0.9732368371559971
42,202609058430042,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014907887051285791,0.0003864083555746132,38.58065395381225,0.0,computed,0.9725342568867678
43,202609058430043,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.015044034798712979,0.00035483670163258556,42.39706526832242,0.0,computed,0.9723650204807812
44,202609058430044,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014576848063480273,0.0003284417177305567,44.381840906820074,0.0,computed,0.9723068247932029
45,202609058430045,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014731124908980368,0.0003630109960331432,40.58038205441965,0.0,computed,0.9734580561982226
46,202609058430046,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014481204741809351,0.00035476322255721145,40.81935167187184,0.0,computed,0.9731789574802623
47,202609058430047,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014679438048556872,0.0003610603842713716,40.65646270825398,0.0,computed,0.972846332633509
48,202609058430048,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014902637560792078,0.00037531313546112946,39.70721020057535,0.0,computed,0.9730758317541577
49,202609058430049,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014277194277973155,0.0003341270027838828,42.729842721534865,0.0,computed,0.9737632794640814
50,202609058430050,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.01536008769002088,0.0003516171571632435,43.684124557351254,0.0,computed,0.9724788360959928
51,202609058430051,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014610543468626532,0.00039387245353629654,37.094605975739114,1.7161462409442122e-301,computed,0.9732245110068928
52,202609058430052,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014419052270782001,0.00036876490019987747,39.100934668583164,0.0,computed,0.973597973007035
53,202609058430053,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.015319656667832504,0.00040080098848089337,38.22260200978224,0.0,computed,0.972350454048634
54,202609058430054,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014661396956002699,0.00031661187242455356,46.307161016194705,0.0,computed,0.9738169733165711
55,202609058430055,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014586584508886393,0.00039163621871248736,37.24523885160598,6.326691829846205e-304,computed,0.9734278832409078
56,202609058430056,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014390615817318602,0.0003643910255881561,39.4922344590979,0.0,computed,0.9733339203843749
57,202609058430057,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014687347523464681,0.0003416010527915367,42.99561550949812,0.0,computed,0.973297929768492
58,202609058430058,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014341439972195379,0.0003290324175957498,43.5867081942525,0.0,computed,0.9734717566269746
59,202609058430059,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.015349182676493793,0.00040899438986260876,37.52907877697286,1.5458414109238983e-308,computed,0.9727547014122556
60,202609058430060,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014314620204128808,0.0003613432262706968,39.61502295716247,0.0,computed,0.9737524085475783
61,202609058430061,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014744411345544191,0.0003988639706996583,36.9660145529831,2.0140726607788038e-299,computed,0.9724274421260178
62,202609058430062,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.01454583435173983,0.00034076877665833224,42.68534956277417,0.0,computed,0.9739263261945655
63,202609058430063,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014325694182208139,0.00036936258887180064,38.78490841740429,0.0,computed,0.9733416676106994
64,202609058430064,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014169983537494261,0.0003890199847538476,36.42482158457828,8.615018724343162e-291,computed,0.9739724511083349
65,202609058430065,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.015037640324467166,0.0003426946855289298,43.88057638319492,0.0,computed,0.9724936674011094
66,202609058430066,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014393833964633292,0.0003683812527458551,39.0731989137448,0.0,computed,0.9734912143458786
67,202609058430067,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014421880509255814,0.0003359670139929618,42.92647762603843,0.0,computed,0.9737086280321533
68,202609058430068,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.01484647578605451,0.00038238361267346413,38.826129818310584,0.0,computed,0.9732923457351789
69,202609058430069,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014635727564803072,0.00036150203300240667,40.48587899561172,0.0,computed,0.9730334286052091
70,202609058430070,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014798472393425955,0.0003728126741097319,39.694123674213515,0.0,computed,0.973265239444444
71,202609058430071,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.014130924512034248,0.00034061099394438603,41.486988861966985,0.0,computed,0.9732815759879753
72,202609058430072,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.015144673408426283,0.0003405854150098241,44.46659410823402,0.0,computed,0.9732473377715206
73,202609058430073,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.015244478274228514,0.00037563902774278446,40.58278599492872,0.0,computed,0.9733049511522396
74,202609058430074,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.015074533653758469,0.00032800591276782636,45.95811559174158,0.0,computed,0.97230429026833
75,202609058430075,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.01520540593985856,0.00037422260515567677,40.63198142061222,0.0,computed,0.9729258251633757
76,202609058430076,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.01462572355245857,0.00036812733362987085,39.73006679032377,0.0,computed,0.9733757466738515
77,202609058430077,high_overlap_shared_noise_alternative,100,True,contiguous,0,8000,100,0,0.01456467498438073,0.0003805882927136808,38.26884658098991,0.0,computed,0.9732173988933087
