replication,seed,study,condition,clusters,entities,n_extrapolated,ladder,beta,reject_extrapolated,mean_product_extrapolated,standard_error_extrapolated,statistic_extrapolated,p_one_sided_extrapolated,inference_status_extrapolated,weight_l1,nuisance_r2_q8,nuisance_r2_q12,nuisance_r2_q16,nuisance_r2_q24,nuisance_r2_q32,product_mean_q8,product_mean_q12,product_mean_q16,product_mean_q24,product_mean_q32,nuisance_r2_q4,nuisance_r2_q6,product_mean_q4,product_mean_q6,nuisance_r2_q48,nuisance_r2_q64,product_mean_q48,product_mean_q64,reject_spline,fold_scheme,lag,n_spline,periods,calendar_gaps,mean_product_spline,standard_error_spline,statistic_spline,p_one_sided_spline,inference_status_spline,nuisance_r2
0,202609058430000,cluster_count_exponent,high_overlap_conditional_null,50,80,4000,primary,1.0,False,-0.0042301910982214,0.0004953719383125,-8.539424160018541,1.0,computed,1.9921874999999996,0.9592901332599845,0.9673261897867882,0.9702355981840984,0.9716805773543022,0.9728585840207178,0.015393702529054039,0.0069746763569293315,0.0042156025751871,0.0022968922397557357,0.0013130346975041216,,,,,,,,,False,contiguous,0,4000,50,0,0.0005943771654571519,0.0004354884397563488,1.3648517645834632,0.08614982264337095,computed,0.9739308040329269
0,202609058430000,cluster_count_exponent,high_overlap_conditional_null,50,80,4000,primary,2.0,False,0.0004807337718872,0.0004637908297753,1.0365314297397716,0.1499771422176921,computed,1.409278900673737,0.9592901332599845,0.9673261897867882,0.9702355981840984,0.9716805773543022,0.9728585840207178,0.015393702529054039,0.0069746763569293315,0.0042156025751871,0.0022968922397557357,0.0013130346975041216,,,,,,,,,False,contiguous,0,4000,50,0,0.0005943771654571519,0.0004354884397563488,1.3648517645834632,0.08614982264337095,computed,0.9739308040329269
0,202609058430000,cluster_count_exponent,high_overlap_shared_noise_alternative,50,80,4000,primary,0.5,False,0.0007361845046627,0.0007231101517958,1.0180807209447202,0.1543197982611065,computed,3.6588587946020055,0.9592901332599845,0.9673261897867882,0.9702355981840984,0.9716805773543022,0.9728585840207178,0.029691695828715812,0.021278809512719214,0.0184442485557753,0.016759540803401776,0.015677328481962915,,,,,,,,,True,contiguous,0,4000,50,0,0.014749915525682975,0.0005085643858879157,29.003044520962113,3.011450396165143e-185,computed,0.9739308040329269
0,202609058430000,cluster_count_exponent,high_overlap_shared_noise_alternative,50,80,4000,primary,1.0,True,0.0101808330342831,0.0005262055955857,19.347633547968677,1.0670931772831229e-83,computed,1.9921874999999996,0.9592901332599845,0.9673261897867882,0.9702355981840984,0.9716805773543022,0.9728585840207178,0.029691695828715812,0.021278809512719214,0.0184442485557753,0.016759540803401776,0.015677328481962915,,,,,,,,,True,contiguous,0,4000,50,0,0.014749915525682975,0.0005085643858879157,29.003044520962113,3.011450396165143e-185,computed,0.9739308040329269
0,202609058430000,cluster_count_exponent,high_overlap_shared_noise_alternative,50,80,4000,primary,2.0,True,0.0148477038631168,0.0005072836718079,29.269035626950227,1.2854921181365506e-188,computed,1.409278900673737,0.9592901332599845,0.9673261897867882,0.9702355981840984,0.9716805773543022,0.9728585840207178,0.029691695828715812,0.021278809512719214,0.0184442485557753,0.016759540803401776,0.015677328481962915,,,,,,,,,True,contiguous,0,4000,50,0,0.014749915525682975,0.0005085643858879157,29.003044520962113,3.011450396165143e-185,computed,0.9739308040329269
0,202609058430000,cluster_count_exponent,independent_forecast_null,50,80,4000,primary,0.5,False,0.0158525038338932,0.0127306197137083,1.2452264061287837,0.1065242693650567,computed,3.6588587946020055,-0.022047621450108634,-0.024659519035244548,-0.0270119800600403,-0.029840864823491797,-0.033319255136531334,0.017167934435308282,0.016426465590825754,0.0165901522658901,0.016534718228276644,0.01650595943089649,,,,,,,,,False,contiguous,0,4000,50,0,0.014979875373368777,0.012069031777105813,1.2411828595716061,0.10726910264307499,computed,-0.02304867550641898
0,202609058430000,cluster_count_exponent,independent_forecast_null,50,80,4000,primary,1.0,False,0.0162147459612284,0.0122788020503307,1.3205478754983009,0.0933260813471406,computed,1.9921874999999996,-0.022047621450108634,-0.024659519035244548,-0.0270119800600403,-0.029840864823491797,-0.033319255136531334,0.017167934435308282,0.016426465590825754,0.0165901522658901,0.016534718228276644,0.01650595943089649,,,,,,,,,False,contiguous,0,4000,50,0,0.014979875373368777,0.012069031777105813,1.2411828595716061,0.10726910264307499,computed,-0.02304867550641898
0,202609058430000,cluster_count_exponent,independent_forecast_null,50,80,4000,primary,2.0,False,0.0163924218061019,0.0121070025492241,1.3539620347360324,0.0878742451687716,computed,1.409278900673737,-0.022047621450108634,-0.024659519035244548,-0.0270119800600403,-0.029840864823491797,-0.033319255136531334,0.017167934435308282,0.016426465590825754,0.0165901522658901,0.016534718228276644,0.01650595943089649,,,,,,,,,False,contiguous,0,4000,50,0,0.014979875373368777,0.012069031777105813,1.2411828595716061,0.10726910264307499,computed,-0.02304867550641898
0,202609058430000,ladder,high_overlap_conditional_null,100,80,8000,coarse,1.0,False,-0.0179229923933512,0.0003880990393743,-46.18149125606264,1.0,computed,1.9921875000000009,0.9595719776605127,0.9679617819305426,0.9701436104839504,,,0.014474768020142715,0.006248236569698723,0.0038076408294506,,,0.9162434810791904,0.9471867118363045,0.057084612207345856,0.026088763429903877,,,,,False,contiguous,0,8000,100,0,0.00014574640604969702,0.00033842236491173853,0.4306642266024826,0.33335626686178965,computed,0.9738788127174991
0,202609058430000,ladder,high_overlap_conditional_null,100,80,8000,fine,1.0,False,-0.0011722701159293,0.0003598614161146,-3.257559892322027,0.9994381272912168,computed,1.9921875000000004,,,0.9701436104839504,0.972152501176333,0.972896735297303,,,0.0038076408294506,0.0016877588660624396,0.0009442436439944253,,,,,0.9733423381068518,0.973538118997564,0.00046925778822501195,0.0002570636801269282,False,contiguous,0,8000,100,0,0.00014574640604969702,0.00033842236491173853,0.4306642266024826,0.33335626686178965,computed,0.9738788127174991
0,202609058430000,cluster_count_exponent,high_overlap_conditional_null,100,80,8000,primary,0.5,False,-0.0136640134565315,0.0004621641625132,-29.5652812676474,1.0,computed,3.6588587946020055,0.9595719776605127,0.9679617819305426,0.9701436104839504,0.972152501176333,0.972896735297303,0.014474768020142715,0.006248236569698723,0.0038076408294506,0.0016877588660624396,0.0009442436439944253,,,,,,,,,False,contiguous,0,8000,100,0,0.00014574640604969702,0.00033842236491173853,0.4306642266024826,0.33335626686178965,computed,0.9738788127174991
0,202609058430000,cluster_count_exponent,high_overlap_conditional_null,100,80,8000,primary,1.0,False,-0.0044725291901915,0.0003643598037177,-12.275034579983584,1.0,computed,1.9921874999999996,0.9595719776605127,0.9679617819305426,0.9701436104839504,0.972152501176333,0.972896735297303,0.014474768020142715,0.006248236569698723,0.0038076408294506,0.0016877588660624396,0.0009442436439944253,,,,,,,,,False,contiguous,0,8000,100,0,0.00014574640604969702,0.00033842236491173853,0.4306642266024826,0.33335626686178965,computed,0.9738788127174991
0,202609058430000,cluster_count_exponent,high_overlap_conditional_null,100,80,8000,primary,2.0,False,6.957342445460432e-05,0.0003486437221358,0.1995545023107832,0.4209145069328693,computed,1.409278900673737,0.9595719776605127,0.9679617819305426,0.9701436104839504,0.972152501176333,0.972896735297303,0.014474768020142715,0.006248236569698723,0.0038076408294506,0.0016877588660624396,0.0009442436439944253,,,,,,,,,False,contiguous,0,8000,100,0,0.00014574640604969702,0.00033842236491173853,0.4306642266024826,0.33335626686178965,computed,0.9738788127174991
0,202609058430000,ladder,high_overlap_shared_noise_alternative,100,80,8000,coarse,1.0,False,-0.0035016620573169,0.0004656590022553,-7.519798909410808,0.9999999999999726,computed,1.9921875000000009,0.9595719776605127,0.9679617819305426,0.9701436104839504,,,0.02868414366988152,0.02048923027929924,0.0182302843118613,,,0.9162434810791904,0.9471867118363045,0.07119514130588778,0.040522075466518516,,,,,True,contiguous,0,8000,100,0,0.014500060158332218,0.00035812437973635486,40.48889430260771,0.0,computed,0.9738788127174991
0,202609058430000,ladder,high_overlap_shared_noise_alternative,100,80,8000,fine,1.0,True,0.013326455866934,0.0003754288037846,35.496626078214184,2.7706610482446416e-276,computed,1.9921875000000004,,,0.9701436104839504,0.972152501176333,0.972896735297303,,,0.0182302843118613,0.01610461256025024,0.0153920899438649,,,,,0.9733423381068518,0.973538118997564,0.014932972361978486,0.014750824394910477,True,contiguous,0,8000,100,0,0.014500060158332218,0.00035812437973635486,40.48889430260771,0.0,computed,0.9738788127174991
0,202609058430000,cluster_count_exponent,high_overlap_shared_noise_alternative,100,80,8000,primary,0.5,True,0.0010600737166828,0.0005275739828957,2.009336606904544,0.0222507240932366,computed,3.6588587946020055,0.9595719776605127,0.9679617819305426,0.9701436104839504,0.972152501176333,0.972896735297303,0.02868414366988152,0.02048923027929924,0.0182302843118613,0.01610461256025024,0.0153920899438649,,,,,,,,,True,contiguous,0,8000,100,0,0.014500060158332218,0.00035812437973635486,40.48889430260771,0.0,computed,0.9738788127174991
