design,signal,training_rows,validation_pairs,groups,peers,total_observations,method,level,replications,rejections,rejection_rate,ci_lower,ci_upper,target,allowance_failures,p_min,p_median,p_max,mean,signed_allowance,mean_radius
two_balanced,0,8192,8192,400,64,50176,signed_variance,0.0050000000000000001,300,0,0,0,0.012220974694293552,0,0,1,1,1,1.8875526753136923e-05,0.0017504841130720058,0.0015931750447616803
two_balanced,0,8192,8192,400,64,50176,signed_variance,0.01,300,0,0,0,0.012220974694293552,0,0,1,1,1,1.8875526753136923e-05,0.0017504841130720058,0.0015931750447616803
two_balanced,0,8192,8192,400,64,50176,signed_variance,0.050000000000000003,300,0,0,0,0.012220974694293552,0,0,1,1,1,1.8875526753136923e-05,0.0017504841130720058,0.0015931750447616803
two_balanced,0,8192,8192,400,64,50176,independent_bernstein,0.001,300,0,0,0,0.012220974694293552,0,0,1,1,1,2.5894409979438426e-05,0.0017504841130720058,0.0015932206227027503
two_balanced,0,8192,8192,400,64,50176,independent_bernstein,0.0050000000000000001,300,0,0,0,0.012220974694293552,0,0,1,1,1,2.5894409979438426e-05,0.0017504841130720058,0.0015932206227027503
two_balanced,0,8192,8192,400,64,50176,independent_bernstein,0.01,300,0,0,0,0.012220974694293552,0,0,1,1,1,2.5894409979438426e-05,0.0017504841130720058,0.0015932206227027503
two_balanced,0,8192,8192,400,64,50176,independent_bernstein,0.050000000000000003,300,0,0,0,0.012220974694293552,0,0,1,1,1,2.5894409979438426e-05,0.0017504841130720058,0.0015932206227027503
two_balanced,0,8192,8192,400,64,50176,independent_betting,0.001,300,0,0,0,0.012220974694293552,0,0,1,1,1,2.5894409979438426e-05,0.0017504841130720058,
two_balanced,0,8192,8192,400,64,50176,independent_betting,0.0050000000000000001,300,0,0,0,0.012220974694293552,0,0,1,1,1,2.5894409979438426e-05,0.0017504841130720058,
two_balanced,0,8192,8192,400,64,50176,independent_betting,0.01,300,0,0,0,0.012220974694293552,0,0,1,1,1,2.5894409979438426e-05,0.0017504841130720058,
two_balanced,0,8192,8192,400,64,50176,independent_betting,0.050000000000000003,300,0,0,0,0.012220974694293552,0,0,1,1,1,2.5894409979438426e-05,0.0017504841130720058,
two_balanced,0,8192,8192,400,64,50176,pooled_variance,0.001,300,0,0,0,0.012220974694293552,0,0,1,1,1,2.0069554036779793e-05,0.0017504841130720058,0.001576022613629503
two_balanced,0,8192,8192,400,64,50176,pooled_variance,0.0050000000000000001,300,0,0,0,0.012220974694293552,0,0,1,1,1,2.0069554036779793e-05,0.0017504841130720058,0.001576022613629503
two_balanced,0,8192,8192,400,64,50176,pooled_variance,0.01,300,0,0,0,0.012220974694293552,0,0,1,1,1,2.0069554036779793e-05,0.0017504841130720058,0.001576022613629503
two_balanced,0,8192,8192,400,64,50176,pooled_variance,0.050000000000000003,300,0,0,0,0.012220974694293552,0,0,1,1,1,2.0069554036779793e-05,0.0017504841130720058,0.001576022613629503
two_balanced,0,8192,8192,400,64,50176,pooled_betting,0.001,300,0,0,0,0.012220974694293552,0,0,1,1,1,2.5321081794610629e-05,0.0017504841130720058,
two_balanced,0,8192,8192,400,64,50176,pooled_betting,0.0050000000000000001,300,0,0,0,0.012220974694293552,0,0,1,1,1,2.5321081794610629e-05,0.0017504841130720058,
two_balanced,0,8192,8192,400,64,50176,pooled_betting,0.01,300,0,0,0,0.012220974694293552,0,0,1,1,1,2.5321081794610629e-05,0.0017504841130720058,
two_balanced,0,8192,8192,400,64,50176,pooled_betting,0.050000000000000003,300,0,0,0,0.012220974694293552,0,0,1,1,1,2.5321081794610629e-05,0.0017504841130720058,
two_balanced,0.125,8192,512,100,64,15616,signed_variance,0.001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049803141643656656,0.028002945822887426,0.004658104017981746
two_balanced,0.125,8192,512,100,64,15616,signed_variance,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049803141643656656,0.028002945822887426,0.004658104017981746
two_balanced,0.125,8192,512,100,64,15616,signed_variance,0.01,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049803141643656656,0.028002945822887426,0.004658104017981746
two_balanced,0.125,8192,512,100,64,15616,signed_variance,0.050000000000000003,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049803141643656656,0.028002945822887426,0.004658104017981746
two_balanced,0.125,8192,512,100,64,15616,independent_bernstein,0.001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049873743948327673,0.028002945822887426,0.0046588335905073256
two_balanced,0.125,8192,512,100,64,15616,independent_bernstein,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049873743948327673,0.028002945822887426,0.0046588335905073256
two_balanced,0.125,8192,512,100,64,15616,independent_bernstein,0.01,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049873743948327673,0.028002945822887426,0.0046588335905073256
two_balanced,0.125,8192,512,100,64,15616,independent_bernstein,0.050000000000000003,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049873743948327673,0.028002945822887426,0.0046588335905073256
two_balanced,0.125,8192,512,100,64,15616,independent_betting,0.001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049873743948327673,0.028002945822887426,
two_balanced,0.125,8192,512,100,64,15616,independent_betting,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049873743948327673,0.028002945822887426,
two_balanced,0.125,8192,512,100,64,15616,independent_betting,0.01,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049873743948327673,0.028002945822887426,
two_balanced,0.125,8192,512,100,64,15616,independent_betting,0.050000000000000003,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049873743948327673,0.028002945822887426,
two_balanced,0.125,8192,512,100,64,15616,pooled_variance,0.001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049808228019149609,0.028002945822887426,0.0045990503692874968
two_balanced,0.125,8192,512,100,64,15616,pooled_variance,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049808228019149609,0.028002945822887426,0.0045990503692874968
two_balanced,0.125,8192,512,100,64,15616,pooled_variance,0.01,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049808228019149609,0.028002945822887426,0.0045990503692874968
two_balanced,0.125,8192,512,100,64,15616,pooled_variance,0.050000000000000003,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049808228019149609,0.028002945822887426,0.0045990503692874968
two_balanced,0.125,8192,512,100,64,15616,pooled_betting,0.001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049593210720338997,0.028002945822887426,
two_balanced,0.125,8192,512,100,64,15616,pooled_betting,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049593210720338997,0.028002945822887426,
two_balanced,0.125,8192,512,100,64,15616,pooled_betting,0.01,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049593210720338997,0.028002945822887426,
two_balanced,0.125,8192,512,100,64,15616,pooled_betting,0.050000000000000003,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049593210720338997,0.028002945822887426,
two_balanced,0.125,8192,8192,100,64,30976,signed_variance,0.001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,0.041606987289319615,0.20373681469690802,1,0.0049803141643656656,0.0017625059768095518,0.004658104017981746
two_balanced,0.125,8192,8192,100,64,30976,signed_variance,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,0.041606987289319615,0.20373681469690802,1,0.0049803141643656656,0.0017625059768095518,0.004658104017981746
two_balanced,0.125,8192,8192,100,64,30976,signed_variance,0.01,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,0.041606987289319615,0.20373681469690802,1,0.0049803141643656656,0.0017625059768095518,0.004658104017981746
two_balanced,0.125,8192,8192,100,64,30976,signed_variance,0.050000000000000003,300,1,0.0033333333333333335,8.4389132317800442e-05,0.018431252048067885,0.0050000000000000001,0,0.041606987289319615,0.20373681469690802,1,0.0049803141643656656,0.0017625059768095518,0.004658104017981746
two_balanced,0.125,8192,8192,100,64,30976,independent_bernstein,0.001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,0.027906166536651306,0.19723136815923126,1,0.0049873743948327673,0.0017625059768095518,0.0046588335905073256
two_balanced,0.125,8192,8192,100,64,30976,independent_bernstein,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,0.027906166536651306,0.19723136815923126,1,0.0049873743948327673,0.0017625059768095518,0.0046588335905073256
two_balanced,0.125,8192,8192,100,64,30976,independent_bernstein,0.01,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,0.027906166536651306,0.19723136815923126,1,0.0049873743948327673,0.0017625059768095518,0.0046588335905073256
two_balanced,0.125,8192,8192,100,64,30976,independent_bernstein,0.050000000000000003,300,10,0.033333333333333333,0.016098167562619323,0.060445322201265597,0.0050000000000000001,0,0.027906166536651306,0.19723136815923126,1,0.0049873743948327673,0.0017625059768095518,0.0046588335905073256
two_balanced,0.125,8192,8192,100,64,30976,independent_betting,0.001,300,162,0.54000000000000004,0.48177871164008845,0.59742360003016448,0.0050000000000000001,0,0.00010000015193323583,0.00062480729916337637,0.97575593632616409,0.0049873743948327673,0.0017625059768095518,
two_balanced,0.125,8192,8192,100,64,30976,independent_betting,0.0050000000000000001,300,208,0.69333333333333336,0.63776104061153593,0.74503885100101175,0.0050000000000000001,0,0.00010000015193323583,0.00062480729916337637,0.97575593632616409,0.0049873743948327673,0.0017625059768095518,
two_balanced,0.125,8192,8192,100,64,30976,independent_betting,0.01,300,227,0.75666666666666671,0.70404420761630815,0.80414077017149321,0.0050000000000000001,0,0.00010000015193323583,0.00062480729916337637,0.97575593632616409,0.0049873743948327673,0.0017625059768095518,
two_balanced,0.125,8192,8192,100,64,30976,independent_betting,0.050000000000000003,300,263,0.87666666666666671,0.83402729782665941,0.91165580543894742,0.0050000000000000001,0,0.00010000015193323583,0.00062480729916337637,0.97575593632616409,0.0049873743948327673,0.0017625059768095518,
two_balanced,0.125,8192,8192,100,64,30976,pooled_variance,0.001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,0.037457274878305032,0.19225689574862739,0.96966694126240194,0.0049808228019149609,0.0017625059768095518,0.0045990503692874968
two_balanced,0.125,8192,8192,100,64,30976,pooled_variance,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,0.037457274878305032,0.19225689574862739,0.96966694126240194,0.0049808228019149609,0.0017625059768095518,0.0045990503692874968
two_balanced,0.125,8192,8192,100,64,30976,pooled_variance,0.01,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,0.037457274878305032,0.19225689574862739,0.96966694126240194,0.0049808228019149609,0.0017625059768095518,0.0045990503692874968
two_balanced,0.125,8192,8192,100,64,30976,pooled_variance,0.050000000000000003,300,2,0.0066666666666666671,0.00080838641279979112,0.023873497572173649,0.0050000000000000001,0,0.037457274878305032,0.19225689574862739,0.96966694126240194,0.0049808228019149609,0.0017625059768095518,0.0045990503692874968
two_balanced,0.125,8192,8192,100,64,30976,pooled_betting,0.001,300,158,0.52666666666666662,0.46847836427836387,0.5843232112397726,0.0050000000000000001,0,0.00010000010426609534,0.00064483461935710158,0.85801081964971238,0.0049593210720338997,0.0017625059768095518,
two_balanced,0.125,8192,8192,100,64,30976,pooled_betting,0.0050000000000000001,300,202,0.67333333333333334,0.61707770709190402,0.72612446510426754,0.0050000000000000001,0,0.00010000010426609534,0.00064483461935710158,0.85801081964971238,0.0049593210720338997,0.0017625059768095518,
two_balanced,0.125,8192,8192,100,64,30976,pooled_betting,0.01,300,229,0.76333333333333331,0.71109806078393323,0.81028443209752044,0.0050000000000000001,0,0.00010000010426609534,0.00064483461935710158,0.85801081964971238,0.0049593210720338997,0.0017625059768095518,
two_balanced,0.125,8192,8192,100,64,30976,pooled_betting,0.050000000000000003,300,273,0.91000000000000003,0.87175749122670165,0.93985047016234846,0.0050000000000000001,0,0.00010000010426609534,0.00064483461935710158,0.85801081964971238,0.0049593210720338997,0.0017625059768095518,
two_balanced,0.125,8192,512,400,64,34816,signed_variance,0.001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0050071009917576469,0.028002945822887426,0.0016598393701097588
two_balanced,0.125,8192,512,400,64,34816,signed_variance,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0050071009917576469,0.028002945822887426,0.0016598393701097588
two_balanced,0.125,8192,512,400,64,34816,signed_variance,0.01,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0050071009917576469,0.028002945822887426,0.0016598393701097588
two_balanced,0.125,8192,512,400,64,34816,signed_variance,0.050000000000000003,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0050071009917576469,0.028002945822887426,0.0016598393701097588
two_balanced,0.125,8192,512,400,64,34816,independent_bernstein,0.001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0050058690732479351,0.028002945822887426,0.0016598849490525654
two_balanced,0.125,8192,512,400,64,34816,independent_bernstein,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0050058690732479351,0.028002945822887426,0.0016598849490525654
two_balanced,0.125,8192,512,400,64,34816,independent_bernstein,0.01,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0050058690732479351,0.028002945822887426,0.0016598849490525654
two_balanced,0.125,8192,512,400,64,34816,independent_bernstein,0.050000000000000003,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0050058690732479351,0.028002945822887426,0.0016598849490525654
two_balanced,0.125,8192,512,400,64,34816,independent_betting,0.001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0050058690732479351,0.028002945822887426,
two_balanced,0.125,8192,512,400,64,34816,independent_betting,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0050058690732479351,0.028002945822887426,
two_balanced,0.125,8192,512,400,64,34816,independent_betting,0.01,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0050058690732479351,0.028002945822887426,
two_balanced,0.125,8192,512,400,64,34816,independent_betting,0.050000000000000003,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0050058690732479351,0.028002945822887426,
two_balanced,0.125,8192,512,400,64,34816,pooled_variance,0.001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.005004493573836752,0.028002945822887426,0.0016410248081698772
two_balanced,0.125,8192,512,400,64,34816,pooled_variance,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.005004493573836752,0.028002945822887426,0.0016410248081698772
two_balanced,0.125,8192,512,400,64,34816,pooled_variance,0.01,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.005004493573836752,0.028002945822887426,0.0016410248081698772
two_balanced,0.125,8192,512,400,64,34816,pooled_variance,0.050000000000000003,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.005004493573836752,0.028002945822887426,0.0016410248081698772
two_balanced,0.125,8192,512,400,64,34816,pooled_betting,0.001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049891299609193434,0.028002945822887426,
two_balanced,0.125,8192,512,400,64,34816,pooled_betting,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049891299609193434,0.028002945822887426,
two_balanced,0.125,8192,512,400,64,34816,pooled_betting,0.01,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049891299609193434,0.028002945822887426,
two_balanced,0.125,8192,512,400,64,34816,pooled_betting,0.050000000000000003,300,0,0,0,0.012220974694293552,0.0050000000000000001,0,1,1,1,0.0049891299609193434,0.028002945822887426,
two_balanced,0.125,8192,8192,400,64,50176,signed_variance,0.001,300,275,0.91666666666666663,0.87944126312406512,0.94534572412159101,0.0050000000000000001,0,0.00010835119267420098,0.00028842580169999342,0.0049246602997770981,0.0050071009917576469,0.0017625059768095518,0.0016598393701097588
two_balanced,0.125,8192,8192,400,64,50176,signed_variance,0.0050000000000000001,300,300,1,0.98777902530570649,1,0.0050000000000000001,0,0.00010835119267420098,0.00028842580169999342,0.0049246602997770981,0.0050071009917576469,0.0017625059768095518,0.0016598393701097588
two_balanced,0.125,8192,8192,400,64,50176,signed_variance,0.01,300,300,1,0.98777902530570649,1,0.0050000000000000001,0,0.00010835119267420098,0.00028842580169999342,0.0049246602997770981,0.0050071009917576469,0.0017625059768095518,0.0016598393701097588
two_balanced,0.125,8192,8192,400,64,50176,signed_variance,0.050000000000000003,300,300,1,0.98777902530570649,1,0.0050000000000000001,0,0.00010835119267420098,0.00028842580169999342,0.0049246602997770981,0.0050071009917576469,0.0017625059768095518,0.0016598393701097588
two_balanced,0.125,8192,8192,400,64,50176,independent_bernstein,0.001,300,257,0.85666666666666669,0.81182511228085241,0.89428771927850625,0.0050000000000000001,0,0.00010314760148667029,0.00029410910920830692,0.0089116775428962573,0.0050058690732479351,0.0017625059768095518,0.0016598849490525654
two_balanced,0.125,8192,8192,400,64,50176,independent_bernstein,0.0050000000000000001,300,295,0.98333333333333328,0.96153625503500362,0.99456679468489473,0.0050000000000000001,0,0.00010314760148667029,0.00029410910920830692,0.0089116775428962573,0.0050058690732479351,0.0017625059768095518,0.0016598849490525654
two_balanced,0.125,8192,8192,400,64,50176,independent_bernstein,0.01,300,300,1,0.98777902530570649,1,0.0050000000000000001,0,0.00010314760148667029,0.00029410910920830692,0.0089116775428962573,0.0050058690732479351,0.0017625059768095518,0.0016598849490525654
two_balanced,0.125,8192,8192,400,64,50176,independent_bernstein,0.050000000000000003,300,300,1,0.98777902530570649,1,0.0050000000000000001,0,0.00010314760148667029,0.00029410910920830692,0.0089116775428962573,0.0050058690732479351,0.0017625059768095518,0.0016598849490525654
two_balanced,0.125,8192,8192,400,64,50176,independent_betting,0.001,300,300,1,0.98777902530570649,1,0.0050000000000000001,0,0.0001,0.00010000000000004143,0.00010016593892652668,0.0050058690732479351,0.0017625059768095518,
two_balanced,0.125,8192,8192,400,64,50176,independent_betting,0.0050000000000000001,300,300,1,0.98777902530570649,1,0.0050000000000000001,0,0.0001,0.00010000000000004143,0.00010016593892652668,0.0050058690732479351,0.0017625059768095518,
two_balanced,0.125,8192,8192,400,64,50176,independent_betting,0.01,300,300,1,0.98777902530570649,1,0.0050000000000000001,0,0.0001,0.00010000000000004143,0.00010016593892652668,0.0050058690732479351,0.0017625059768095518,
two_balanced,0.125,8192,8192,400,64,50176,independent_betting,0.050000000000000003,300,300,1,0.98777902530570649,1,0.0050000000000000001,0,0.0001,0.00010000000000004143,0.00010016593892652668,0.0050058690732479351,0.0017625059768095518,
two_balanced,0.125,8192,8192,400,64,50176,pooled_variance,0.001,300,278,0.92666666666666664,0.89107553548310414,0.95347433561521489,0.0050000000000000001,0,0.00010804769101806676,0.00026344748387837095,0.0046986511475674798,0.005004493573836752,0.0017625059768095518,0.0016410248081698772
two_balanced,0.125,8192,8192,400,64,50176,pooled_variance,0.0050000000000000001,300,300,1,0.98777902530570649,1,0.0050000000000000001,0,0.00010804769101806676,0.00026344748387837095,0.0046986511475674798,0.005004493573836752,0.0017625059768095518,0.0016410248081698772
two_balanced,0.125,8192,8192,400,64,50176,pooled_variance,0.01,300,300,1,0.98777902530570649,1,0.0050000000000000001,0,0.00010804769101806676,0.00026344748387837095,0.0046986511475674798,0.005004493573836752,0.0017625059768095518,0.0016410248081698772
two_balanced,0.125,8192,8192,400,64,50176,pooled_variance,0.050000000000000003,300,300,1,0.98777902530570649,1,0.0050000000000000001,0,0.00010804769101806676,0.00026344748387837095,0.0046986511475674798,0.005004493573836752,0.0017625059768095518,0.0016410248081698772
two_balanced,0.125,8192,8192,400,64,50176,pooled_betting,0.001,300,300,1,0.98777902530570649,1,0.0050000000000000001,0,0.0001,0.00010000000000002153,0.00010083430203246829,0.0049891299609193434,0.0017625059768095518,
two_balanced,0.125,8192,8192,400,64,50176,pooled_betting,0.0050000000000000001,300,300,1,0.98777902530570649,1,0.0050000000000000001,0,0.0001,0.00010000000000002153,0.00010083430203246829,0.0049891299609193434,0.0017625059768095518,
two_balanced,0.125,8192,8192,400,64,50176,pooled_betting,0.01,300,300,1,0.98777902530570649,1,0.0050000000000000001,0,0.0001,0.00010000000000002153,0.00010083430203246829,0.0049891299609193434,0.0017625059768095518,
two_balanced,0.125,8192,8192,400,64,50176,pooled_betting,0.050000000000000003,300,300,1,0.98777902530570649,1,0.0050000000000000001,0,0.0001,0.00010000000000002153,0.00010083430203246829,0.0049891299609193434,0.0017625059768095518,
two_balanced,0.25,8192,512,100,64,15616,signed_variance,0.001,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.0099563345547876072,0.028332239862542352,0.0047789051570784388
two_balanced,0.25,8192,512,100,64,15616,signed_variance,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.0099563345547876072,0.028332239862542352,0.0047789051570784388
two_balanced,0.25,8192,512,100,64,15616,signed_variance,0.01,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.0099563345547876072,0.028332239862542352,0.0047789051570784388
two_balanced,0.25,8192,512,100,64,15616,signed_variance,0.050000000000000003,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.0099563345547876072,0.028332239862542352,0.0047789051570784388
two_balanced,0.25,8192,512,100,64,15616,independent_bernstein,0.001,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.009945959012677065,0.028332239862542352,0.004779634475630525
two_balanced,0.25,8192,512,100,64,15616,independent_bernstein,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.009945959012677065,0.028332239862542352,0.004779634475630525
two_balanced,0.25,8192,512,100,64,15616,independent_bernstein,0.01,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.009945959012677065,0.028332239862542352,0.004779634475630525
two_balanced,0.25,8192,512,100,64,15616,independent_bernstein,0.050000000000000003,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.009945959012677065,0.028332239862542352,0.004779634475630525
two_balanced,0.25,8192,512,100,64,15616,independent_betting,0.001,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.009945959012677065,0.028332239862542352,
two_balanced,0.25,8192,512,100,64,15616,independent_betting,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.009945959012677065,0.028332239862542352,
two_balanced,0.25,8192,512,100,64,15616,independent_betting,0.01,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.009945959012677065,0.028332239862542352,
two_balanced,0.25,8192,512,100,64,15616,independent_betting,0.050000000000000003,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.009945959012677065,0.028332239862542352,
two_balanced,0.25,8192,512,100,64,15616,pooled_variance,0.001,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.00995618696528194,0.028332239862542352,0.0047184955147934679
two_balanced,0.25,8192,512,100,64,15616,pooled_variance,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.00995618696528194,0.028332239862542352,0.0047184955147934679
two_balanced,0.25,8192,512,100,64,15616,pooled_variance,0.01,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.00995618696528194,0.028332239862542352,0.0047184955147934679
two_balanced,0.25,8192,512,100,64,15616,pooled_variance,0.050000000000000003,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.00995618696528194,0.028332239862542352,0.0047184955147934679
two_balanced,0.25,8192,512,100,64,15616,pooled_betting,0.001,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.0099063444679081368,0.028332239862542352,
two_balanced,0.25,8192,512,100,64,15616,pooled_betting,0.0050000000000000001,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.0099063444679081368,0.028332239862542352,
two_balanced,0.25,8192,512,100,64,15616,pooled_betting,0.01,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.0099063444679081368,0.028332239862542352,
two_balanced,0.25,8192,512,100,64,15616,pooled_betting,0.050000000000000003,300,0,0,0,0.012220974694293552,0.01,0,1,1,1,0.0099063444679081368,0.028332239862542352,
two_balanced,0.25,8192,8192,100,64,30976,signed_variance,0.001,300,67,0.22333333333333333,0.17747768109334155,0.27474548818918287,0.01,0,0.00035344513080951651,0.0015772565973045658,0.0078080032601787796,0.0099563345547876072,0.0017786020756822133,0.0047789051570784388
two_balanced,0.25,8192,8192,100,64,30976,signed_variance,0.0050000000000000001,300,291,0.96999999999999997,0.94381645175838424,0.98619218044447399,0.01,0,0.00035344513080951651,0.0015772565973045658,0.0078080032601787796,0.0099563345547876072,0.0017786020756822133,0.0047789051570784388
two_balanced,0.25,8192,8192,100,64,30976,signed_variance,0.01,300,300,1,0.98777902530570649,1,0.01,0,0.00035344513080951651,0.0015772565973045658,0.0078080032601787796,0.0099563345547876072,0.0017786020756822133,0.0047789051570784388
two_balanced,0.25,8192,8192,100,64,30976,signed_variance,0.050000000000000003,300,300,1,0.98777902530570649,1,0.01,0,0.00035344513080951651,0.0015772565973045658,0.0078080032601787796,0.0099563345547876072,0.0017786020756822133,0.0047789051570784388
two_balanced,0.25,8192,8192,100,64,30976,independent_bernstein,0.001,300,75,0.25,0.20201874460155167,0.30299400204603383,0.01,0,0.00020738705539473319,0.0016462761253840472,0.01650672548761101,0.009945959012677065,0.0017786020756822133,0.004779634475630525
two_balanced,0.25,8192,8192,100,64,30976,independent_bernstein,0.0050000000000000001,300,281,0.93666666666666665,0.90286180339287991,0.96144198017162397,0.01,0,0.00020738705539473319,0.0016462761253840472,0.01650672548761101,0.009945959012677065,0.0017786020756822133,0.004779634475630525
two_balanced,0.25,8192,8192,100,64,30976,independent_bernstein,0.01,300,298,0.99333333333333329,0.97612650242782639,0.99919161358720021,0.01,0,0.00020738705539473319,0.0016462761253840472,0.01650672548761101,0.009945959012677065,0.0017786020756822133,0.004779634475630525
two_balanced,0.25,8192,8192,100,64,30976,independent_bernstein,0.050000000000000003,300,300,1,0.98777902530570649,1,0.01,0,0.00020738705539473319,0.0016462761253840472,0.01650672548761101,0.009945959012677065,0.0017786020756822133,0.004779634475630525
two_balanced,0.25,8192,8192,100,64,30976,independent_betting,0.001,300,300,1,0.98777902530570649,1,0.01,0,0.0001,0.0001,0.00010000000186544154,0.009945959012677065,0.0017786020756822133,
two_balanced,0.25,8192,8192,100,64,30976,independent_betting,0.0050000000000000001,300,300,1,0.98777902530570649,1,0.01,0,0.0001,0.0001,0.00010000000186544154,0.009945959012677065,0.0017786020756822133,
two_balanced,0.25,8192,8192,100,64,30976,independent_betting,0.01,300,300,1,0.98777902530570649,1,0.01,0,0.0001,0.0001,0.00010000000186544154,0.009945959012677065,0.0017786020756822133,
two_balanced,0.25,8192,8192,100,64,30976,independent_betting,0.050000000000000003,300,300,1,0.98777902530570649,1,0.01,0,0.0001,0.0001,0.00010000000186544154,0.009945959012677065,0.0017786020756822133,
two_balanced,0.25,8192,8192,100,64,30976,pooled_variance,0.001,300,90,0.29999999999999999,0.24868157652404682,0.35531950446306065,0.01,0,0.00034585599800470579,0.0014208898488365328,0.0067014907904000805,0.00995618696528194,0.0017786020756822133,0.0047184955147934679
