baseline,method,week,start,mse,mae
ridge_lags_calendar,gated__seasonal_24h,3,2018-09-29 00:00:00,101204.1452993803,203.94878843024452
ridge_lags_calendar,gated__seasonal_24h,4,2018-10-06 00:00:00,68556.67545504749,186.58712889876162
ridge_lags_calendar,gated__seasonal_24h,5,2018-10-13 00:00:00,47501.573476606616,143.96152561803189
ridge_lags_calendar,gated__seasonal_24h,6,2018-10-20 00:00:00,46072.212797171895,136.53152335454567
ridge_lags_calendar,gated__seasonal_24h,7,2018-10-27 00:00:00,36013.98598182104,123.18817346283133
ridge_lags_calendar,gated__seasonal_24h,8,2018-11-03 00:00:00,56674.73121135205,166.19190046284575
ridge_lags_calendar,gated__seasonal_24h,9,2018-11-10 00:00:00,43372.815989982315,148.26612221436957
ridge_lags_calendar,gated__seasonal_24h,10,2018-11-17 00:00:00,25513.658962670703,101.00209667332157
ridge_lags_calendar,gated__seasonal_24h,11,2018-11-24 00:00:00,20229.033068113047,91.67569538172903
ridge_lags_calendar,direct__seasonal_168h,0,2018-09-08 00:00:00,262748.03571428574,243.3095238095238
ridge_lags_calendar,direct__seasonal_168h,1,2018-09-15 00:00:00,976527.0833333334,678.1071428571429
ridge_lags_calendar,direct__seasonal_168h,2,2018-09-22 00:00:00,879626.6726190476,675.827380952381
ridge_lags_calendar,direct__seasonal_168h,3,2018-09-29 00:00:00,732606.0297619047,583.0297619047619
ridge_lags_calendar,direct__seasonal_168h,4,2018-10-06 00:00:00,779444.2678571428,624.7083333333334
ridge_lags_calendar,direct__seasonal_168h,5,2018-10-13 00:00:00,310022.35714285716,315.6309523809524
ridge_lags_calendar,direct__seasonal_168h,6,2018-10-20 00:00:00,93955.41666666667,145.5595238095238
ridge_lags_calendar,direct__seasonal_168h,7,2018-10-27 00:00:00,174875.85714285713,304.2738095238095
ridge_lags_calendar,direct__seasonal_168h,8,2018-11-03 00:00:00,636555.8154761905,613.8630952380952
ridge_lags_calendar,direct__seasonal_168h,9,2018-11-10 00:00:00,568817.9047619047,577.3095238095239
ridge_lags_calendar,direct__seasonal_168h,10,2018-11-17 00:00:00,42128.42857142857,158.76190476190476
ridge_lags_calendar,direct__seasonal_168h,11,2018-11-24 00:00:00,42217.26190476191,126.3452380952381
ridge_lags_calendar,convex__seasonal_168h,0,2018-09-08 00:00:00,58081.05089901042,152.51515736879168
ridge_lags_calendar,convex__seasonal_168h,1,2018-09-15 00:00:00,84001.73835091673,201.81974165433886
ridge_lags_calendar,convex__seasonal_168h,2,2018-09-22 00:00:00,55910.14724131166,153.30476868994515
ridge_lags_calendar,convex__seasonal_168h,3,2018-09-29 00:00:00,101364.11047284547,204.401175567573
ridge_lags_calendar,convex__seasonal_168h,4,2018-10-06 00:00:00,68670.60124981005,186.88042274460074
ridge_lags_calendar,convex__seasonal_168h,5,2018-10-13 00:00:00,47548.541009634275,144.03685233964092
ridge_lags_calendar,convex__seasonal_168h,6,2018-10-20 00:00:00,45977.19574919214,136.3776859152644
ridge_lags_calendar,convex__seasonal_168h,7,2018-10-27 00:00:00,35967.05568449758,123.08171654207793
ridge_lags_calendar,convex__seasonal_168h,8,2018-11-03 00:00:00,56855.75788778302,166.79473373837226
ridge_lags_calendar,convex__seasonal_168h,9,2018-11-10 00:00:00,43568.6707229779,148.7000526471276
ridge_lags_calendar,convex__seasonal_168h,10,2018-11-17 00:00:00,25439.298704892473,100.82857586505422
ridge_lags_calendar,convex__seasonal_168h,11,2018-11-24 00:00:00,20169.25523532838,91.561621445803
ridge_lags_calendar,augment__seasonal_168h,0,2018-09-08 00:00:00,58082.70974320945,152.57883608869184
ridge_lags_calendar,augment__seasonal_168h,1,2018-09-15 00:00:00,83796.0757518005,201.33480548091887
ridge_lags_calendar,augment__seasonal_168h,2,2018-09-22 00:00:00,55636.02691196802,152.72051180630635
ridge_lags_calendar,augment__seasonal_168h,3,2018-09-29 00:00:00,101204.1452993803,203.94878843024452
ridge_lags_calendar,augment__seasonal_168h,4,2018-10-06 00:00:00,68556.67545504749,186.58712889876162
ridge_lags_calendar,augment__seasonal_168h,5,2018-10-13 00:00:00,47501.573476606616,143.96152561803189
ridge_lags_calendar,augment__seasonal_168h,6,2018-10-20 00:00:00,46072.212797171895,136.53152335454567
ridge_lags_calendar,augment__seasonal_168h,7,2018-10-27 00:00:00,36013.98598182104,123.18817346283133
ridge_lags_calendar,augment__seasonal_168h,8,2018-11-03 00:00:00,56674.73121135205,166.19190046284575
ridge_lags_calendar,augment__seasonal_168h,9,2018-11-10 00:00:00,43372.815989982315,148.26612221436957
ridge_lags_calendar,augment__seasonal_168h,10,2018-11-17 00:00:00,25513.658962670703,101.00209667332157
ridge_lags_calendar,augment__seasonal_168h,11,2018-11-24 00:00:00,20229.033068113047,91.67569538172903
ridge_lags_calendar,gated__seasonal_168h,0,2018-09-08 00:00:00,58082.70974320945,152.57883608869184
ridge_lags_calendar,gated__seasonal_168h,1,2018-09-15 00:00:00,83796.0757518005,201.33480548091887
ridge_lags_calendar,gated__seasonal_168h,2,2018-09-22 00:00:00,55636.02691196802,152.72051180630635
ridge_lags_calendar,gated__seasonal_168h,3,2018-09-29 00:00:00,101204.1452993803,203.94878843024452
ridge_lags_calendar,gated__seasonal_168h,4,2018-10-06 00:00:00,68556.67545504749,186.58712889876162
ridge_lags_calendar,gated__seasonal_168h,5,2018-10-13 00:00:00,47501.573476606616,143.96152561803189
ridge_lags_calendar,gated__seasonal_168h,6,2018-10-20 00:00:00,46072.212797171895,136.53152335454567
ridge_lags_calendar,gated__seasonal_168h,7,2018-10-27 00:00:00,36013.98598182104,123.18817346283133
ridge_lags_calendar,gated__seasonal_168h,8,2018-11-03 00:00:00,56674.73121135205,166.19190046284575
ridge_lags_calendar,gated__seasonal_168h,9,2018-11-10 00:00:00,43372.815989982315,148.26612221436957
ridge_lags_calendar,gated__seasonal_168h,10,2018-11-17 00:00:00,25513.658962670703,101.00209667332157
ridge_lags_calendar,gated__seasonal_168h,11,2018-11-24 00:00:00,20229.033068113047,91.67569538172903
ridge_lags_calendar,direct__ridge_lags_calendar,0,2018-09-08 00:00:00,57541.924983510806,154.76890349461064
ridge_lags_calendar,direct__ridge_lags_calendar,1,2018-09-15 00:00:00,87191.72085273573,206.89984726155404
ridge_lags_calendar,direct__ridge_lags_calendar,2,2018-09-22 00:00:00,59142.27025231685,160.1143416989232
ridge_lags_calendar,direct__ridge_lags_calendar,3,2018-09-29 00:00:00,148302.69730473417,234.7172431883425
ridge_lags_calendar,direct__ridge_lags_calendar,4,2018-10-06 00:00:00,78577.76054796486,195.72285977964978
ridge_lags_calendar,direct__ridge_lags_calendar,5,2018-10-13 00:00:00,47420.68026935925,140.70824672347885
ridge_lags_calendar,direct__ridge_lags_calendar,6,2018-10-20 00:00:00,45271.98516111548,133.0159257427227
ridge_lags_calendar,direct__ridge_lags_calendar,7,2018-10-27 00:00:00,33812.815789826935,120.23737732452346
ridge_lags_calendar,direct__ridge_lags_calendar,8,2018-11-03 00:00:00,73006.14504915154,183.70657987060306
ridge_lags_calendar,direct__ridge_lags_calendar,9,2018-11-10 00:00:00,42560.897616414346,143.7894727847016
ridge_lags_calendar,direct__ridge_lags_calendar,10,2018-11-17 00:00:00,23964.216468776838,97.07167470933199
ridge_lags_calendar,direct__ridge_lags_calendar,11,2018-11-24 00:00:00,19473.847305823983,88.70016203336729
ridge_lags_calendar,convex__ridge_lags_calendar,0,2018-09-08 00:00:00,57518.11878705677,152.60648291869572
ridge_lags_calendar,convex__ridge_lags_calendar,1,2018-09-15 00:00:00,82124.97635948159,199.03213936514783
ridge_lags_calendar,convex__ridge_lags_calendar,2,2018-09-22 00:00:00,55561.65259170978,151.8572582876455
ridge_lags_calendar,convex__ridge_lags_calendar,3,2018-09-29 00:00:00,108139.27652245204,208.54300591105434
ridge_lags_calendar,convex__ridge_lags_calendar,4,2018-10-06 00:00:00,69406.52711480514,184.82878189029674
ridge_lags_calendar,convex__ridge_lags_calendar,5,2018-10-13 00:00:00,47260.15886813512,142.38622396599925
ridge_lags_calendar,convex__ridge_lags_calendar,6,2018-10-20 00:00:00,45644.03250008771,134.91653841373713
ridge_lags_calendar,convex__ridge_lags_calendar,7,2018-10-27 00:00:00,35256.081872235525,121.92642878644247
ridge_lags_calendar,convex__ridge_lags_calendar,8,2018-11-03 00:00:00,59000.01739516748,165.78984862908305
ridge_lags_calendar,convex__ridge_lags_calendar,9,2018-11-10 00:00:00,43033.77433506292,146.66367768933227
ridge_lags_calendar,convex__ridge_lags_calendar,10,2018-11-17 00:00:00,24999.37881528085,99.61147017281552
ridge_lags_calendar,convex__ridge_lags_calendar,11,2018-11-24 00:00:00,19846.478979577616,90.0281809305906
ridge_lags_calendar,augment__ridge_lags_calendar,0,2018-09-08 00:00:00,58082.70974320945,152.57883608869184
ridge_lags_calendar,augment__ridge_lags_calendar,1,2018-09-15 00:00:00,83796.0757518005,201.33480548091887
ridge_lags_calendar,augment__ridge_lags_calendar,2,2018-09-22 00:00:00,55636.02691196802,152.72051180630635
ridge_lags_calendar,augment__ridge_lags_calendar,3,2018-09-29 00:00:00,101204.1452993803,203.94878843024452
ridge_lags_calendar,augment__ridge_lags_calendar,4,2018-10-06 00:00:00,68556.67545504749,186.58712889876162
ridge_lags_calendar,augment__ridge_lags_calendar,5,2018-10-13 00:00:00,47501.573476606616,143.96152561803189
ridge_lags_calendar,augment__ridge_lags_calendar,6,2018-10-20 00:00:00,46072.212797171895,136.53152335454567
ridge_lags_calendar,augment__ridge_lags_calendar,7,2018-10-27 00:00:00,36013.98598182104,123.18817346283133
ridge_lags_calendar,augment__ridge_lags_calendar,8,2018-11-03 00:00:00,56674.73121135205,166.19190046284575
ridge_lags_calendar,augment__ridge_lags_calendar,9,2018-11-10 00:00:00,43372.815989982315,148.26612221436957
ridge_lags_calendar,augment__ridge_lags_calendar,10,2018-11-17 00:00:00,25513.658962670703,101.00209667332157
ridge_lags_calendar,augment__ridge_lags_calendar,11,2018-11-24 00:00:00,20229.033068113047,91.67569538172903
ridge_lags_calendar,gated__ridge_lags_calendar,0,2018-09-08 00:00:00,58082.70974320945,152.57883608869184
ridge_lags_calendar,gated__ridge_lags_calendar,1,2018-09-15 00:00:00,83796.0757518005,201.33480548091887
ridge_lags_calendar,gated__ridge_lags_calendar,2,2018-09-22 00:00:00,55636.02691196802,152.72051180630635
ridge_lags_calendar,gated__ridge_lags_calendar,3,2018-09-29 00:00:00,101204.1452993803,203.94878843024452
ridge_lags_calendar,gated__ridge_lags_calendar,4,2018-10-06 00:00:00,68556.67545504749,186.58712889876162
ridge_lags_calendar,gated__ridge_lags_calendar,5,2018-10-13 00:00:00,47501.573476606616,143.96152561803189
ridge_lags_calendar,gated__ridge_lags_calendar,6,2018-10-20 00:00:00,46072.212797171895,136.53152335454567
ridge_lags_calendar,gated__ridge_lags_calendar,7,2018-10-27 00:00:00,36013.98598182104,123.18817346283133
ridge_lags_calendar,gated__ridge_lags_calendar,8,2018-11-03 00:00:00,56674.73121135205,166.19190046284575
ridge_lags_calendar,gated__ridge_lags_calendar,9,2018-11-10 00:00:00,43372.815989982315,148.26612221436957
ridge_lags_calendar,gated__ridge_lags_calendar,10,2018-11-17 00:00:00,25513.658962670703,101.00209667332157
ridge_lags_calendar,gated__ridge_lags_calendar,11,2018-11-24 00:00:00,20229.033068113047,91.67569538172903
ridge_lags_calendar,direct__hist_gradient_boosting,0,2018-09-08 00:00:00,96144.06888516864,217.0842666951626
ridge_lags_calendar,direct__hist_gradient_boosting,1,2018-09-15 00:00:00,47524.32063960488,130.7767890375701
ridge_lags_calendar,direct__hist_gradient_boosting,2,2018-09-22 00:00:00,59357.704516037425,150.43838100090866
ridge_lags_calendar,direct__hist_gradient_boosting,3,2018-09-29 00:00:00,78181.41977600864,159.9082526493521
ridge_lags_calendar,direct__hist_gradient_boosting,4,2018-10-06 00:00:00,52449.94025560763,141.94305726602957
ridge_lags_calendar,direct__hist_gradient_boosting,5,2018-10-13 00:00:00,35575.60236000772,130.36285127100209
ridge_lags_calendar,direct__hist_gradient_boosting,6,2018-10-20 00:00:00,34663.041929088475,131.46759883460203
ridge_lags_calendar,direct__hist_gradient_boosting,7,2018-10-27 00:00:00,19152.238209751908,91.33249047015477
ridge_lags_calendar,direct__hist_gradient_boosting,8,2018-11-03 00:00:00,19808.354134899862,78.067127372323
ridge_lags_calendar,direct__hist_gradient_boosting,9,2018-11-10 00:00:00,20765.319162376836,102.58278353199356
ridge_lags_calendar,direct__hist_gradient_boosting,10,2018-11-17 00:00:00,11809.616176375737,75.7156573611215
ridge_lags_calendar,direct__hist_gradient_boosting,11,2018-11-24 00:00:00,7341.641134006196,60.77224247011155
ridge_lags_calendar,convex__hist_gradient_boosting,0,2018-09-08 00:00:00,65175.27249579163,175.02337269308595
ridge_lags_calendar,convex__hist_gradient_boosting,1,2018-09-15 00:00:00,48247.56049026275,147.55555487605594
ridge_lags_calendar,convex__hist_gradient_boosting,2,2018-09-22 00:00:00,47917.64541985333,140.14904007742422
ridge_lags_calendar,convex__hist_gradient_boosting,3,2018-09-29 00:00:00,71191.73712963525,158.47943773188177
ridge_lags_calendar,convex__hist_gradient_boosting,4,2018-10-06 00:00:00,48819.67825345879,148.9147855684229
ridge_lags_calendar,convex__hist_gradient_boosting,5,2018-10-13 00:00:00,32645.653673284287,121.12298217752902
ridge_lags_calendar,convex__hist_gradient_boosting,6,2018-10-20 00:00:00,32249.29293006867,122.76922058059604
ridge_lags_calendar,convex__hist_gradient_boosting,7,2018-10-27 00:00:00,22068.883048980875,98.15838205239821
ridge_lags_calendar,convex__hist_gradient_boosting,8,2018-11-03 00:00:00,25488.44727179696,107.80112091516536
ridge_lags_calendar,convex__hist_gradient_boosting,9,2018-11-10 00:00:00,24891.37567463646,112.23904464205813
ridge_lags_calendar,convex__hist_gradient_boosting,10,2018-11-17 00:00:00,13630.340450471555,80.33723340726173
ridge_lags_calendar,convex__hist_gradient_boosting,11,2018-11-24 00:00:00,8635.199948259276,65.77223602121782
ridge_lags_calendar,augment__hist_gradient_boosting,0,2018-09-08 00:00:00,42981.52862579265,144.71313826210294
ridge_lags_calendar,augment__hist_gradient_boosting,1,2018-09-15 00:00:00,45244.42662206789,132.51111033697308
ridge_lags_calendar,augment__hist_gradient_boosting,2,2018-09-22 00:00:00,41497.73717136544,131.26270440242237
ridge_lags_calendar,augment__hist_gradient_boosting,3,2018-09-29 00:00:00,55885.86252623384,127.57733144055005
ridge_lags_calendar,augment__hist_gradient_boosting,4,2018-10-06 00:00:00,39358.753418543434,128.23070100880335
ridge_lags_calendar,augment__hist_gradient_boosting,5,2018-10-13 00:00:00,30023.77126536506,117.791157852116
ridge_lags_calendar,augment__hist_gradient_boosting,6,2018-10-20 00:00:00,32735.67286936523,126.25802959435089
ridge_lags_calendar,augment__hist_gradient_boosting,7,2018-10-27 00:00:00,22716.67109609391,103.05582636262633
ridge_lags_calendar,augment__hist_gradient_boosting,8,2018-11-03 00:00:00,19207.807105777963,82.81960601491608
ridge_lags_calendar,augment__hist_gradient_boosting,9,2018-11-10 00:00:00,22050.097353932964,106.94819220632041
ridge_lags_calendar,augment__hist_gradient_boosting,10,2018-11-17 00:00:00,13613.874822857742,83.59882534694289
ridge_lags_calendar,augment__hist_gradient_boosting,11,2018-11-24 00:00:00,8160.229879234388,65.71592726535023
ridge_lags_calendar,gated__hist_gradient_boosting,0,2018-09-08 00:00:00,42981.52862579265,144.71313826210294
ridge_lags_calendar,gated__hist_gradient_boosting,1,2018-09-15 00:00:00,45244.42662206789,132.51111033697308
ridge_lags_calendar,gated__hist_gradient_boosting,2,2018-09-22 00:00:00,41497.73717136544,131.26270440242237
ridge_lags_calendar,gated__hist_gradient_boosting,3,2018-09-29 00:00:00,55885.86252623384,127.57733144055005
ridge_lags_calendar,gated__hist_gradient_boosting,4,2018-10-06 00:00:00,39358.753418543434,128.23070100880335
ridge_lags_calendar,gated__hist_gradient_boosting,5,2018-10-13 00:00:00,30023.77126536506,117.791157852116
ridge_lags_calendar,gated__hist_gradient_boosting,6,2018-10-20 00:00:00,32735.67286936523,126.25802959435089
ridge_lags_calendar,gated__hist_gradient_boosting,7,2018-10-27 00:00:00,22716.67109609391,103.05582636262633
ridge_lags_calendar,gated__hist_gradient_boosting,8,2018-11-03 00:00:00,19207.807105777963,82.81960601491608
ridge_lags_calendar,gated__hist_gradient_boosting,9,2018-11-10 00:00:00,22050.097353932964,106.94819220632041
ridge_lags_calendar,gated__hist_gradient_boosting,10,2018-11-17 00:00:00,13613.874822857742,83.59882534694289
ridge_lags_calendar,gated__hist_gradient_boosting,11,2018-11-24 00:00:00,8160.229879234388,65.71592726535023
ridge_lags_calendar,direct__mirror_ridge_control,0,2018-09-08 00:00:00,57541.924983510806,154.76890349461064
ridge_lags_calendar,direct__mirror_ridge_control,1,2018-09-15 00:00:00,87191.72085273573,206.89984726155404
ridge_lags_calendar,direct__mirror_ridge_control,2,2018-09-22 00:00:00,59142.27025231685,160.1143416989232
ridge_lags_calendar,direct__mirror_ridge_control,3,2018-09-29 00:00:00,148302.69730473417,234.7172431883425
ridge_lags_calendar,direct__mirror_ridge_control,4,2018-10-06 00:00:00,78577.76054796486,195.72285977964978
ridge_lags_calendar,direct__mirror_ridge_control,5,2018-10-13 00:00:00,47420.68026935925,140.70824672347885
ridge_lags_calendar,direct__mirror_ridge_control,6,2018-10-20 00:00:00,45271.98516111548,133.0159257427227
ridge_lags_calendar,direct__mirror_ridge_control,7,2018-10-27 00:00:00,33812.815789826935,120.23737732452346
ridge_lags_calendar,direct__mirror_ridge_control,8,2018-11-03 00:00:00,73006.14504915154,183.70657987060306
ridge_lags_calendar,direct__mirror_ridge_control,9,2018-11-10 00:00:00,42560.897616414346,143.7894727847016
ridge_lags_calendar,direct__mirror_ridge_control,10,2018-11-17 00:00:00,23964.216468776838,97.07167470933199
ridge_lags_calendar,direct__mirror_ridge_control,11,2018-11-24 00:00:00,19473.847305823983,88.70016203336729
ridge_lags_calendar,convex__mirror_ridge_control,0,2018-09-08 00:00:00,57518.11878705677,152.60648291869572
ridge_lags_calendar,convex__mirror_ridge_control,1,2018-09-15 00:00:00,82124.97635948159,199.03213936514783
ridge_lags_calendar,convex__mirror_ridge_control,2,2018-09-22 00:00:00,55561.65259170978,151.8572582876455
ridge_lags_calendar,convex__mirror_ridge_control,3,2018-09-29 00:00:00,108139.27652245204,208.54300591105434
ridge_lags_calendar,convex__mirror_ridge_control,4,2018-10-06 00:00:00,69406.52711480514,184.82878189029674
ridge_lags_calendar,convex__mirror_ridge_control,5,2018-10-13 00:00:00,47260.15886813512,142.38622396599925
ridge_lags_calendar,convex__mirror_ridge_control,6,2018-10-20 00:00:00,45644.03250008771,134.91653841373713
ridge_lags_calendar,convex__mirror_ridge_control,7,2018-10-27 00:00:00,35256.081872235525,121.92642878644247
ridge_lags_calendar,convex__mirror_ridge_control,8,2018-11-03 00:00:00,59000.01739516748,165.78984862908305
ridge_lags_calendar,convex__mirror_ridge_control,9,2018-11-10 00:00:00,43033.77433506292,146.66367768933227
ridge_lags_calendar,convex__mirror_ridge_control,10,2018-11-17 00:00:00,24999.37881528085,99.61147017281552
ridge_lags_calendar,convex__mirror_ridge_control,11,2018-11-24 00:00:00,19846.478979577616,90.0281809305906
ridge_lags_calendar,augment__mirror_ridge_control,0,2018-09-08 00:00:00,58082.70974320945,152.57883608869184
ridge_lags_calendar,augment__mirror_ridge_control,1,2018-09-15 00:00:00,83796.0757518005,201.33480548091887
ridge_lags_calendar,augment__mirror_ridge_control,2,2018-09-22 00:00:00,55636.02691196802,152.72051180630635
ridge_lags_calendar,augment__mirror_ridge_control,3,2018-09-29 00:00:00,101204.1452993803,203.94878843024452
ridge_lags_calendar,augment__mirror_ridge_control,4,2018-10-06 00:00:00,68556.67545504749,186.58712889876162
ridge_lags_calendar,augment__mirror_ridge_control,5,2018-10-13 00:00:00,47501.573476606616,143.96152561803189
ridge_lags_calendar,augment__mirror_ridge_control,6,2018-10-20 00:00:00,46072.212797171895,136.53152335454567
ridge_lags_calendar,augment__mirror_ridge_control,7,2018-10-27 00:00:00,36013.98598182104,123.18817346283133
ridge_lags_calendar,augment__mirror_ridge_control,8,2018-11-03 00:00:00,56674.73121135205,166.19190046284575
ridge_lags_calendar,augment__mirror_ridge_control,9,2018-11-10 00:00:00,43372.815989982315,148.26612221436957
ridge_lags_calendar,augment__mirror_ridge_control,10,2018-11-17 00:00:00,25513.658962670703,101.00209667332157
ridge_lags_calendar,augment__mirror_ridge_control,11,2018-11-24 00:00:00,20229.033068113047,91.67569538172903
ridge_lags_calendar,gated__mirror_ridge_control,0,2018-09-08 00:00:00,58082.70974320945,152.57883608869184
ridge_lags_calendar,gated__mirror_ridge_control,1,2018-09-15 00:00:00,83796.0757518005,201.33480548091887
ridge_lags_calendar,gated__mirror_ridge_control,2,2018-09-22 00:00:00,55636.02691196802,152.72051180630635
ridge_lags_calendar,gated__mirror_ridge_control,3,2018-09-29 00:00:00,101204.1452993803,203.94878843024452
ridge_lags_calendar,gated__mirror_ridge_control,4,2018-10-06 00:00:00,68556.67545504749,186.58712889876162
ridge_lags_calendar,gated__mirror_ridge_control,5,2018-10-13 00:00:00,47501.573476606616,143.96152561803189
ridge_lags_calendar,gated__mirror_ridge_control,6,2018-10-20 00:00:00,46072.212797171895,136.53152335454567
ridge_lags_calendar,gated__mirror_ridge_control,7,2018-10-27 00:00:00,36013.98598182104,123.18817346283133
ridge_lags_calendar,gated__mirror_ridge_control,8,2018-11-03 00:00:00,56674.73121135205,166.19190046284575
ridge_lags_calendar,gated__mirror_ridge_control,9,2018-11-10 00:00:00,43372.815989982315,148.26612221436957
ridge_lags_calendar,gated__mirror_ridge_control,10,2018-11-17 00:00:00,25513.658962670703,101.00209667332157
ridge_lags_calendar,gated__mirror_ridge_control,11,2018-11-24 00:00:00,20229.033068113047,91.67569538172903
ridge_lags_calendar,direct__exact_baseline_copy,0,2018-09-08 00:00:00,57541.924983510806,154.76890349461064
ridge_lags_calendar,direct__exact_baseline_copy,1,2018-09-15 00:00:00,87191.72085273573,206.89984726155404
ridge_lags_calendar,direct__exact_baseline_copy,2,2018-09-22 00:00:00,59142.27025231685,160.1143416989232
ridge_lags_calendar,direct__exact_baseline_copy,3,2018-09-29 00:00:00,148302.69730473417,234.7172431883425
ridge_lags_calendar,direct__exact_baseline_copy,4,2018-10-06 00:00:00,78577.76054796486,195.72285977964978
ridge_lags_calendar,direct__exact_baseline_copy,5,2018-10-13 00:00:00,47420.68026935925,140.70824672347885
ridge_lags_calendar,direct__exact_baseline_copy,6,2018-10-20 00:00:00,45271.98516111548,133.0159257427227
ridge_lags_calendar,direct__exact_baseline_copy,7,2018-10-27 00:00:00,33812.815789826935,120.23737732452346
ridge_lags_calendar,direct__exact_baseline_copy,8,2018-11-03 00:00:00,73006.14504915154,183.70657987060306
ridge_lags_calendar,direct__exact_baseline_copy,9,2018-11-10 00:00:00,42560.897616414346,143.7894727847016
ridge_lags_calendar,direct__exact_baseline_copy,10,2018-11-17 00:00:00,23964.216468776838,97.07167470933199
ridge_lags_calendar,direct__exact_baseline_copy,11,2018-11-24 00:00:00,19473.847305823983,88.70016203336729
ridge_lags_calendar,convex__exact_baseline_copy,0,2018-09-08 00:00:00,57518.11878705677,152.60648291869572
ridge_lags_calendar,convex__exact_baseline_copy,1,2018-09-15 00:00:00,82124.97635948159,199.03213936514783
ridge_lags_calendar,convex__exact_baseline_copy,2,2018-09-22 00:00:00,55561.65259170978,151.8572582876455
ridge_lags_calendar,convex__exact_baseline_copy,3,2018-09-29 00:00:00,108139.27652245204,208.54300591105434
ridge_lags_calendar,convex__exact_baseline_copy,4,2018-10-06 00:00:00,69406.52711480514,184.82878189029674
ridge_lags_calendar,convex__exact_baseline_copy,5,2018-10-13 00:00:00,47260.15886813512,142.38622396599925
ridge_lags_calendar,convex__exact_baseline_copy,6,2018-10-20 00:00:00,45644.03250008771,134.91653841373713
ridge_lags_calendar,convex__exact_baseline_copy,7,2018-10-27 00:00:00,35256.081872235525,121.92642878644247
ridge_lags_calendar,convex__exact_baseline_copy,8,2018-11-03 00:00:00,59000.01739516748,165.78984862908305
ridge_lags_calendar,convex__exact_baseline_copy,9,2018-11-10 00:00:00,43033.77433506292,146.66367768933227
ridge_lags_calendar,convex__exact_baseline_copy,10,2018-11-17 00:00:00,24999.37881528085,99.61147017281552
ridge_lags_calendar,convex__exact_baseline_copy,11,2018-11-24 00:00:00,19846.478979577616,90.0281809305906
ridge_lags_calendar,augment__exact_baseline_copy,0,2018-09-08 00:00:00,58082.70974320945,152.57883608869184
ridge_lags_calendar,augment__exact_baseline_copy,1,2018-09-15 00:00:00,83796.0757518005,201.33480548091887
ridge_lags_calendar,augment__exact_baseline_copy,2,2018-09-22 00:00:00,55636.02691196802,152.72051180630635
ridge_lags_calendar,augment__exact_baseline_copy,3,2018-09-29 00:00:00,101204.1452993803,203.94878843024452
ridge_lags_calendar,augment__exact_baseline_copy,4,2018-10-06 00:00:00,68556.67545504749,186.58712889876162
ridge_lags_calendar,augment__exact_baseline_copy,5,2018-10-13 00:00:00,47501.573476606616,143.96152561803189
ridge_lags_calendar,augment__exact_baseline_copy,6,2018-10-20 00:00:00,46072.212797171895,136.53152335454567
ridge_lags_calendar,augment__exact_baseline_copy,7,2018-10-27 00:00:00,36013.98598182104,123.18817346283133
ridge_lags_calendar,augment__exact_baseline_copy,8,2018-11-03 00:00:00,56674.73121135205,166.19190046284575
ridge_lags_calendar,augment__exact_baseline_copy,9,2018-11-10 00:00:00,43372.815989982315,148.26612221436957
ridge_lags_calendar,augment__exact_baseline_copy,10,2018-11-17 00:00:00,25513.658962670703,101.00209667332157
ridge_lags_calendar,augment__exact_baseline_copy,11,2018-11-24 00:00:00,20229.033068113047,91.67569538172903
ridge_lags_calendar,gated__exact_baseline_copy,0,2018-09-08 00:00:00,58082.70974320945,152.57883608869184
ridge_lags_calendar,gated__exact_baseline_copy,1,2018-09-15 00:00:00,83796.0757518005,201.33480548091887
ridge_lags_calendar,gated__exact_baseline_copy,2,2018-09-22 00:00:00,55636.02691196802,152.72051180630635
ridge_lags_calendar,gated__exact_baseline_copy,3,2018-09-29 00:00:00,101204.1452993803,203.94878843024452
ridge_lags_calendar,gated__exact_baseline_copy,4,2018-10-06 00:00:00,68556.67545504749,186.58712889876162
ridge_lags_calendar,gated__exact_baseline_copy,5,2018-10-13 00:00:00,47501.573476606616,143.96152561803189
ridge_lags_calendar,gated__exact_baseline_copy,6,2018-10-20 00:00:00,46072.212797171895,136.53152335454567
ridge_lags_calendar,gated__exact_baseline_copy,7,2018-10-27 00:00:00,36013.98598182104,123.18817346283133
ridge_lags_calendar,gated__exact_baseline_copy,8,2018-11-03 00:00:00,56674.73121135205,166.19190046284575
ridge_lags_calendar,gated__exact_baseline_copy,9,2018-11-10 00:00:00,43372.815989982315,148.26612221436957
ridge_lags_calendar,gated__exact_baseline_copy,10,2018-11-17 00:00:00,25513.658962670703,101.00209667332157
ridge_lags_calendar,gated__exact_baseline_copy,11,2018-11-24 00:00:00,20229.033068113047,91.67569538172903
ridge_lags_calendar,direct__noise_control,0,2018-09-08 00:00:00,67567.07174498033,187.279949155428
ridge_lags_calendar,direct__noise_control,1,2018-09-15 00:00:00,100128.85643455622,232.08616433680461
ridge_lags_calendar,direct__noise_control,2,2018-09-22 00:00:00,70283.03851458283,191.1280800992479
ridge_lags_calendar,direct__noise_control,3,2018-09-29 00:00:00,158726.48802269247,254.34463335744016
ridge_lags_calendar,direct__noise_control,4,2018-10-06 00:00:00,83636.46501104037,213.78677009342996
ridge_lags_calendar,direct__noise_control,5,2018-10-13 00:00:00,60030.30414829033,174.51463914689384
